group,item,value
2254,118,30
2254,197,116
2254,152,30
2254,318,91
2254,149,110
2254,84,25
2254,287,117
2254,26,110
2254,233,52
2254,40,102
2254,3,49
2254,30,112
2254,353,25
2254,107,110
2254,62,21
2254,27,29
2254,375,91
2254,123,87
2254,358,28
2254,165,24
2254,308,32
2254,203,102
2254,189,25
2254,117,25
2254,373,25
2254,83,110
2254,37,33
2254,39,102
2254,5,25
2254,344,30
2254,378,77
2254,120,93
2254,250,28
2254,324,96
2254,170,112
2254,59,98
2254,113,112
2254,245,53
2254,57,25
2254,142,70
2254,66,25
2254,19,110
2254,347,25
2254,322,110
2254,297,32
2254,201,52
2254,260,25
2254,133,102
2254,11,87
2256,66,82
2256,152,82
2256,57,70
2257,27,55
2257,356,46
2257,129,74
2257,324,53
2257,380,54
2257,360,31
2257,19,44
2257,120,67
2257,162,49
2257,176,26
2257,144,78
2257,152,76
2257,333,85
2257,139,45
2257,271,26
2257,241,59
2257,141,76
2257,95,83
2257,299,75
2257,364,71
2257,378,101
2257,344,121
2257,66,81
2257,353,78
2257,257,39
2257,252,52
2257,311,31
2257,282,26
2257,277,26
2257,365,103
2257,50,85
2257,242,40
2257,291,106
2257,347,91
2257,304,68
2257,285,60
2257,372,97
2257,245,89
2257,375,58
2257,124,33
2257,158,64
2257,383,74
2257,125,69
2257,332,91
2257,3,96
2257,189,78
2257,307,94
2257,363,78
2257,57,94
2257,201,61
2257,59,101
2257,345,52
2257,238,60
2257,118,124
2257,5,78
2257,113,77
2257,16,66
2257,98,113
2257,75,77
2257,117,81
2257,297,104
2257,39,54
2257,23,66
2257,197,57
2257,214,29
2257,303,70
2257,206,121
2257,379,87
2257,384,87
2257,165,85
2257,308,104
2257,336,67
2257,61,36
2257,115,78
2257,280,50
2257,175,68
2257,148,61
2257,203,67
2257,260,82
2257,147,51
2257,36,73
2257,84,78
2257,244,129
2257,193,83
2257,96,66
2257,40,56
2257,18,78
2257,250,75
2257,328,59
2257,373,82
2257,160,82
2257,391,78
2257,338,50
2257,273,105
2257,107,72
2257,142,82
2257,318,46
2257,187,38
2257,31,40
2257,1,50
2257,251,82
2257,358,105
2257,231,64
2257,13,97
2257,216,46
2257,233,111
2257,37,48
2257,330,78
2257,170,121
2257,133,38
2257,46,63
2257,167,80
2258,333,43
2258,66,43
2258,328,25
2258,118,14
2258,98,44
2258,208,27
2258,165,14
2258,380,14
2258,378,19
2258,212,31
2258,373,21
2258,152,41
2258,124,30
2258,280,14
2258,225,13
2258,207,36
2258,57,39
2258,349,17
2258,60,21
2259,383,23
2259,142,36
2259,59,22
2259,187,20
2259,141,41
2259,133,32
2259,120,37
2259,233,28
2259,332,25
2259,365,48
2259,375,27
2259,297,37
2259,40,30
2259,95,30
2259,203,30
2259,18,41
2259,307,24
2259,378,48
2259,324,20
2259,160,23
2259,30,27
2259,123,29
2259,308,37
2259,31,20
2259,303,55
2259,170,30
2259,330,23
2259,16,29
2259,11,29
2259,39,20
2259,287,26
2259,242,26
2260,125,14
2260,36,36
2260,3,51
2260,170,46
2260,27,21
2260,45,48
2260,0,23
2260,372,27
2260,160,44
2260,318,29
2260,213,57
2260,206,41
2260,379,56
2260,90,12
2260,19,29
2260,391,48
2260,179,13
2260,14,18
2260,330,43
2260,8,18
2260,242,12
2260,328,18
2260,189,21
2260,307,54
2260,26,12
2260,56,14
2260,98,29
2260,112,14
2260,7,12
2260,11,14
2260,197,38
2260,304,18
2260,44,23
2260,79,18
2260,133,30
2260,363,21
2260,72,50
2260,57,25
2260,175,44
2260,142,40
2260,75,21
2260,64,25
2260,311,12
2260,141,27
2260,364,18
2260,373,21
2260,53,28
2260,322,12
2260,251,48
2260,299,52
2260,150,12
2260,66,21
2260,117,21
2260,233,42
2260,285,37
2260,144,21
2260,95,30
2260,152,45
2260,169,18
2260,260,21
2260,96,36
2260,131,18
2260,40,30
2260,244,39
2260,216,29
2260,123,14
2260,333,21
2260,235,57
2260,129,45
2260,357,45
2260,124,41
2260,30,12
2260,46,32
2260,115,21
2260,165,20
2260,13,33
2260,332,38
2260,303,34
2260,375,29
2260,147,17
2260,120,21
2260,203,30
2260,31,60
2260,345,28
2260,237,18
2260,186,14
2260,83,12
2260,281,33
2260,167,21
2260,50,21
2260,360,12
2260,208,17
2260,347,21
2260,37,61
2260,276,23
2260,353,21
2260,154,18
2260,118,41
2260,294,23
2260,324,46
2260,139,16
2260,39,34
2260,114,57
2260,380,15
2260,113,50
2260,61,14
2260,84,21
2260,384,28
2260,344,41
2260,107,50
2260,383,41
2260,5,21
2260,336,22
2260,187,60
2260,287,12
2260,291,43
2260,149,12
2260,280,22
2260,365,35
2263,197,73
2263,187,60
2263,344,21
2263,19,63
2263,152,21
2263,3,21
2263,95,88
2263,287,65
2263,285,29
2263,129,56
2263,206,21
2263,383,28
2263,365,52
2263,83,61
2263,245,62
2263,384,35
2263,18,80
2263,11,79
2263,233,39
2263,378,59
2263,107,65
2263,330,28
2263,31,60
2263,46,78
2263,201,30
2263,98,31
2263,13,18
2263,118,21
2263,142,91
2263,297,26
2263,141,86
2263,30,67
2263,133,90
2263,216,82
2263,90,61
2263,113,63
2263,375,88
2263,59,73
2263,332,84
2263,39,65
2263,322,61
2263,242,67
2263,150,61
2263,250,50
2263,318,82
2263,36,21
2263,280,28
2263,303,119
2263,273,75
2263,16,71
2263,203,90
2263,149,61
2263,358,34
2263,324,60
2263,160,28
2263,26,61
2263,311,63
2263,308,26
2263,360,63
2263,193,95
2263,120,84
2263,307,39
2263,123,79
2263,40,88
2263,170,77
2264,27,21
2264,50,21
2264,273,19
2264,245,12
2264,66,20
2264,152,20
2264,333,20
2264,118,20
2265,245,278
2265,37,131
2265,307,182
2265,13,73
2265,233,141
2265,120,90
2265,252,137
2265,206,110
2265,36,83
2265,170,159
2265,344,110
2265,46,114
2265,141,84
2265,303,117
2265,193,217
2265,152,130
2265,187,122
2265,125,67
2265,95,79
2265,124,69
2265,66,67
2265,142,130
2265,18,173
2265,197,81
2265,19,94
2265,383,103
2265,318,125
2265,358,162
2265,250,190
2265,39,119
2265,375,91
2265,338,174
2265,107,122
2265,273,271
2265,333,67
2265,149,82
2265,216,125
2265,3,69
2265,332,127
2265,57,61
2265,378,200
2265,118,119
2265,330,103
2265,59,226
2265,113,114
2265,260,74
2265,160,110
2265,379,79
2265,31,126
2265,291,95
2265,40,79
2265,324,143
2265,365,94
2265,285,118
2265,129,217
2265,251,86
2265,384,75
2265,133,114
2265,373,67
2265,16,153
2265,238,185
2265,203,86
2266,124,17
2266,193,39
2266,123,45
2266,311,41
2266,324,45
2266,197,41
2266,90,35
2266,203,53
2266,170,52
2266,30,41
2266,59,45
2266,322,35
2266,160,24
2266,233,14
2266,332,44
2266,132,12
2266,142,47
2266,378,26
2266,287,40
2266,350,12
2266,40,49
2266,23,14
2266,330,14
2266,129,45
2266,45,19
2266,383,14
2266,56,12
2266,16,40
2266,245,16
2266,11,45
2266,18,51
2266,187,45
2266,318,37
2266,308,23
2266,31,45
2266,26,35
2266,201,36
2266,19,35
2266,242,46
2266,279,21
2266,107,35
2266,150,35
2266,62,34
2266,27,12
2266,51,34
2266,83,35
2266,360,41
2266,39,40
2266,216,37
2266,297,23
2266,273,20
2266,307,35
2266,125,21
2266,225,16
2266,141,41
2266,365,30
2266,149,35
2266,50,12
2266,113,35
2266,375,43
2266,250,28
2266,381,21
2266,95,47
2266,224,21
2266,357,14
2266,104,12
2266,280,44
2266,120,45
2266,46,41
2268,160,37
2268,13,21
2268,307,90
2268,238,15
2268,84,37
2268,170,19
2268,24,13
2268,115,37
2268,245,85
2268,62,13
2268,344,58
2268,16,37
2268,378,48
2268,375,13
2268,279,45
2268,318,28
2268,27,37
2268,333,52
2268,18,37
2268,37,37
2268,260,37
2268,252,31
2268,273,93
2268,303,31
2268,365,21
2268,189,37
2268,125,49
2268,250,15
2268,3,37
2268,347,37
2268,201,34
2268,5,37
2268,206,58
2268,193,35
2268,224,45
2268,363,37
2268,330,37
2268,66,52
2268,142,53
2268,144,37
2268,338,15
2268,244,52
2268,216,28
2268,233,48
2268,61,13
2268,384,37
2268,57,37
2268,129,70
2268,167,37
2268,59,12
2268,120,45
2268,280,13
2268,117,37
2268,373,37
2268,285,36
2268,50,37
2268,118,68
2268,353,50
2268,362,13
2268,51,13
2268,152,68
2268,381,45
2268,358,31
2268,291,34
2268,383,37
2271,59,73
2271,133,90
2271,303,102
2271,170,78
2271,18,76
2272,273,105
2272,333,94
2272,344,87
2272,152,161
2272,66,94
2272,118,159
2272,206,87
2273,120,78
2273,303,113
2273,170,101
2273,318,96
2273,175,96
2273,383,113
2273,344,112
2273,357,116
2273,285,95
2273,197,116
2273,167,75
2273,187,183
2273,365,84
2273,39,82
2273,45,116
2273,353,75
2273,280,71
2273,152,123
2273,66,75
2273,133,95
2273,36,92
2273,358,146
2273,213,123
2273,117,75
2273,203,91
2273,37,139
2273,251,111
2273,160,116
2273,95,91
2273,375,96
2273,129,205
2273,75,59
2273,363,75
2273,384,95
2273,27,77
2273,139,46
2273,40,94
2273,125,37
2273,61,45
2273,57,86
2273,235,123
2273,144,75
2273,260,77
2273,3,122
2273,307,150
2273,379,137
2273,347,75
2273,252,132
2273,96,89
2273,16,128
2273,333,75
2273,98,100
2273,31,185
2273,216,96
2273,141,92
2273,142,137
2273,372,55
2273,118,112
2273,46,115
2273,5,75
2273,336,52
2273,13,73
2273,84,75
2273,193,172
2273,324,199
2273,124,100
2273,19,84
2273,115,75
2273,189,75
2273,332,138
2273,391,111
2273,147,50
2273,206,112
2273,113,134
2273,330,113
2273,233,111
2273,291,99
2273,18,192
2273,50,77
2273,244,109
2273,378,94
2273,373,77
2273,114,123
2274,25,41
2274,57,12
2274,55,26
2274,345,92
2274,214,57
2274,373,12
2274,52,14
2274,244,35
2274,286,37
2274,354,20
2274,199,58
2274,160,12
2274,11,14
2274,123,14
2274,308,69
2274,333,12
2274,365,80
2274,152,30
2274,257,14
2274,233,39
2274,239,31
2274,321,36
2274,174,99
2274,350,18
2274,221,48
2274,168,14
2274,366,14
2274,378,39
2274,41,44
2274,19,54
2274,307,32
2274,297,69
2274,162,36
2274,27,12
2275,124,46
2275,53,16
2275,214,20
2275,158,18
2275,148,16
2275,144,20
2275,189,20
2275,19,42
2275,129,35
2275,273,51
2275,3,37
2275,353,20
2275,23,21
2275,257,21
2275,120,30
2275,162,23
2275,27,36
2275,356,28
2275,206,32
2275,307,49
2275,152,20
2275,250,26
2275,167,20
2275,115,20
2275,193,40
2275,178,18
2275,13,21
2275,384,34
2275,142,40
2275,365,42
2275,149,31
2275,160,45
2275,373,34
2275,141,32
2275,50,34
2275,260,25
2275,37,32
2275,241,16
2275,201,24
2275,84,20
2275,36,13
2275,5,20
2275,350,13
2275,347,26
2275,363,20
2275,285,15
2275,98,16
2275,75,37
2275,330,43
2275,252,17
2275,45,18
2275,118,38
2275,344,32
2275,165,35
2275,231,18
2275,332,33
2275,297,36
2275,280,43
2275,245,37
2275,378,73
2275,244,33
2275,233,44
2275,308,36
2275,383,39
2275,117,20
2276,117,17
2276,260,23
2276,344,33
2276,36,22
2276,350,13
2276,46,12
2276,280,39
2276,333,51
2276,324,14
2276,203,14
2276,1,21
2276,353,17
2276,349,13
2276,170,31
2276,364,17
2276,383,33
2276,50,32
2276,189,17
2276,303,31
2276,144,17
2276,250,22
2276,148,27
2276,251,14
2276,133,19
2276,98,52
2276,167,23
2276,27,37
2276,16,25
2276,57,41
2276,365,48
2276,206,33
2276,321,19
2276,372,16
2276,66,47
2276,347,21
2276,5,17
2276,245,44
2276,384,20
2276,336,29
2276,165,30
2276,13,39
2276,176,12
2276,378,47
2276,307,52
2276,208,41
2276,60,25
2276,358,19
2276,37,31
2276,160,38
2276,142,33
2276,330,37
2276,291,20
2276,178,32
2276,297,34
2276,252,34
2276,380,31
2276,264,13
2276,18,40
2276,19,25
2276,162,21
2276,118,48
2276,328,37
2276,363,17
2276,158,20
2276,199,18
2276,231,20
2276,129,30
2276,233,46
2276,115,17
2276,39,24
2276,308,34
2276,3,39
2276,59,39
2276,84,17
2276,75,21
2276,332,22
2276,193,48
2276,244,31
2276,304,29
2276,31,14
2276,124,56
2276,139,12
2276,152,63
2276,373,42
2276,356,16
2276,141,32
2276,23,25
2276,241,27
2276,273,64
2277,59,100
2277,158,72
2277,333,39
2277,250,38
2277,53,26
2277,297,92
2277,129,68
2277,231,72
2277,27,50
2277,75,31
2277,187,30
2277,193,106
2277,165,80
2277,120,29
2277,37,62
2277,245,76
2277,332,52
2277,241,66
2277,307,97
2277,19,78
2277,118,62
2277,98,41
2277,13,90
2277,347,41
2277,16,49
2277,152,64
2277,378,135
2277,233,97
2277,142,64
2277,303,41
2277,214,76
2277,206,62
2277,39,39
2277,383,53
2277,18,93
2277,384,57
2277,308,92
2277,330,61
2277,356,58
2277,141,88
2277,244,63
2277,324,32
2277,3,67
2277,344,62
2277,365,108
2277,31,32
2277,162,33
2277,36,58
2277,170,68
2277,273,109
2277,257,52
2277,148,66
2277,291,60
2277,50,48
2277,160,88
2278,384,30
2278,118,78
2278,152,80
2278,13,25
2278,59,77
2278,330,59
2278,206,68
2278,383,59
2278,338,43
2278,233,60
2278,378,79
2278,333,43
2278,129,66
2278,291,26
2278,16,68
2278,250,55
2278,193,70
2278,107,51
2278,245,80
2278,147,24
2278,113,51
2278,170,70
2278,18,71
2278,160,59
2278,37,58
2278,142,68
2278,344,68
2278,36,26
2278,365,31
2278,307,64
2278,273,112
2278,66,43
2280,273,18
2280,64,17
2280,378,24
2280,350,13
2280,233,19
2280,152,26
2280,307,25
2280,118,24
2280,260,13
2280,330,16
2281,107,109
2281,30,104
2281,303,185
2281,375,114
2281,123,164
2281,149,109
2281,203,143
2281,322,102
2281,297,116
2281,360,102
2281,197,102
2281,26,102
2281,120,109
2281,242,112
2281,11,164
2281,142,180
2281,233,96
2281,113,109
2281,324,109
2281,133,143
2281,39,137
2281,19,102
2281,308,116
2281,332,110
2281,18,180
2281,318,110
2281,16,113
2281,187,102
2281,141,148
2281,311,102
2281,378,98
2281,193,115
2281,170,141
2281,90,102
2281,365,134
2281,287,105
2281,150,102
2281,257,130
2281,31,102
2281,384,88
2281,46,102
2281,216,110
2281,59,113
2281,95,141
2281,40,141
2281,83,102
2282,120,55
2282,113,66
2282,19,40
2282,170,65
2282,152,77
2282,216,59
2282,324,88
2282,144,41
2282,160,63
2282,250,87
2282,189,41
2282,147,31
2282,379,40
2282,372,43
2282,115,41
2282,3,57
2282,31,71
2282,344,66
2282,260,43
2282,333,45
2282,332,56
2282,203,53
2282,206,66
2282,251,38
2282,57,52
2282,133,61
2282,384,59
2282,244,53
2282,338,87
2282,84,41
2282,373,41
2282,193,86
2282,98,38
2282,365,54
2282,375,58
2282,197,46
2282,167,41
2282,36,48
2282,66,45
2282,107,71
2282,124,50
2282,39,62
2282,75,48
2282,95,49
2282,40,51
2282,187,71
2282,27,49
2282,46,61
2282,50,49
2282,378,103
2282,129,95
2282,118,70
2282,13,42
2282,358,81
2282,291,50
2282,307,110
2282,285,62
2282,303,66
2282,238,92
2282,233,70
2282,18,75
2282,37,86
2282,383,63
2282,330,63
2282,363,41
2282,347,41
2282,117,41
2282,59,66
2282,245,83
2282,353,41
2282,357,44
2282,5,41
2282,318,59
2282,45,44
2283,142,140
2283,26,139
2283,193,141
2283,141,160
2283,242,145
2283,31,155
2283,107,139
2283,30,156
2283,150,139
2283,375,168
2283,201,80
2283,216,151
2283,11,138
2283,318,151
2283,160,35
2283,324,155
2283,257,60
2283,233,51
2283,123,138
2283,332,141
2283,83,139
2283,90,139
2283,384,29
2283,46,141
2283,18,152
2283,59,155
2283,307,52
2283,287,143
2283,129,27
2283,308,51
2283,40,163
2283,280,75
2283,39,162
2283,330,35
2283,113,139
2283,187,155
2283,383,35
2283,16,139
2283,311,141
2283,365,67
2283,297,51
2283,360,141
2283,197,147
2283,149,139
2283,51,66
2283,19,139
2283,120,161
2283,322,139
2283,62,66
2283,170,168
2283,95,163
2283,378,66
2283,133,165
2283,203,165
2285,125,55
2285,3,67
2285,338,62
2285,40,41
2285,375,42
2285,379,91
2285,124,59
2285,251,87
2285,233,55
2285,129,79
2285,252,84
2285,273,106
2285,120,41
2285,170,74
2285,203,41
2285,307,101
2285,46,35
2285,245,73
2285,16,82
2285,13,45
2285,39,83
2285,358,107
2285,303,52
2285,344,64
2285,18,74
2285,193,102
2285,238,63
2285,187,65
2285,383,62
2285,31,65
2285,37,47
2285,294,28
2285,330,66
2285,197,57
2285,324,72
2285,19,33
2285,113,75
2285,36,37
2285,206,64
2285,332,50
2285,291,60
2285,175,60
2285,152,70
2285,391,75
2285,141,32
2285,285,65
2285,160,62
2285,384,40
2285,216,42
2285,133,43
2285,142,55
2285,107,63
2285,95,41
2285,378,83
2285,365,51
2285,59,110
2285,118,64
2285,318,42
2285,147,30
2286,303,43
2288,84,61
2288,231,119
2288,193,152
2288,372,54
2288,19,136
2288,373,128
2288,364,57
2288,113,50
2288,158,119
2288,273,167
2288,238,39
2288,194,29
2288,332,78
2288,37,98
2288,60,46
2288,264,54
2288,55,29
2288,124,124
2288,207,88
2288,95,45
2288,50,95
2288,122,40
2288,105,47
2288,250,72
2288,176,37
2288,206,97
2288,142,120
2288,291,78
2288,336,67
2288,356,130
2288,333,126
2288,365,122
2288,257,59
2288,353,61
2288,311,36
2288,144,61
2288,260,61
2288,189,61
2288,335,39
2288,360,36
2288,307,165
2288,251,37
2288,212,69
2288,308,114
2288,203,76
2288,380,90
2288,304,46
2288,347,96
2288,145,49
2288,187,58
2288,27,130
2288,167,76
2288,11,42
2288,384,90
2288,5,61
2288,221,39
2288,303,112
2288,40,45
2288,165,141
2288,98,132
2288,244,138
2288,363,61
2288,13,120
2288,162,69
2288,129,89
2288,46,46
2288,383,105
2288,39,74
2288,141,112
2288,321,65
2288,152,142
2288,245,111
2288,45,56
2288,36,101
2288,178,65
2288,280,91
2288,225,53
2288,59,136
2288,233,109
2288,133,79
2288,41,38
2288,115,61
2288,160,138
2288,111,41
2288,330,130
2288,328,69
2288,1,56
2288,199,59
2288,57,144
2288,297,114
2288,123,42
2288,214,78
2288,107,54
2288,208,100
2288,322,43
2288,252,68
2288,241,110
2288,168,57
2288,3,112
2288,181,29
2288,349,72
2288,120,59
2288,148,120
2288,366,38
2288,170,108
2288,118,113
2288,344,97
2288,23,43
2288,25,50
2288,31,79
2288,117,61
2288,149,56
2288,64,52
2288,242,36
2288,18,112
2288,16,83
2288,324,81
2288,234,38
2288,139,33
2288,75,94
2288,66,127
2289,244,59
2289,365,96
2289,197,116
2289,26,108
2289,19,108
2289,37,57
2289,113,108
2289,39,129
2289,144,57
2289,84,57
2289,83,108
2289,383,88
2289,297,88
2289,150,108
2289,324,134
2289,344,57
2289,318,114
2289,333,57
2289,50,61
2289,216,114
2289,375,102
2289,90,108
2289,118,57
2289,66,57
2289,280,128
2289,160,88
2289,16,108
2289,330,88
2289,347,57
2289,107,108
2289,308,88
2289,378,137
2289,115,57
2289,307,117
2289,133,135
2289,242,118
2289,59,134
2289,30,120
2289,46,108
2289,363,57
2289,273,59
2289,31,134
2289,27,61
2289,57,57
2289,311,108
2289,206,57
2289,40,130
2289,3,59
2289,170,115
2289,62,101
2289,193,108
2289,51,101
2289,203,135
2289,120,106
2289,332,108
2289,142,122
2289,287,110
2289,353,57
2289,257,90
2289,141,93
2289,189,57
2289,123,100
2289,187,134
2289,322,108
2289,152,57
2289,5,57
2289,260,57
2289,201,123
2289,360,108
2289,95,130
2289,373,57
2289,11,100
2289,18,112
2289,149,108
2289,245,59
2289,384,88
2289,167,57
2289,233,110
2289,129,62
2289,117,59
2290,46,191
2290,216,177
2290,375,216
2290,242,174
2290,324,225
2290,40,156
2290,113,181
2290,90,181
2290,19,188
2290,332,181
2290,30,191
2290,39,182
2290,18,210
2290,187,225
2290,360,191
2290,16,181
2290,123,202
2290,107,181
2290,11,202
2290,311,191
2290,141,199
2290,59,225
2290,170,176
2290,322,181
2290,133,169
2290,203,169
2290,31,225
2290,197,200
2290,149,181
2290,303,216
2290,150,181
2290,95,156
2290,287,158
2290,142,186
2290,193,190
2290,26,181
2290,83,181
2290,318,177
2290,120,223
2291,358,31
2291,241,46
2291,126,24
2291,144,56
2291,0,25
2291,279,46
2291,381,46
2291,36,63
2291,59,60
2291,75,80
2291,333,62
2291,98,48
2291,237,36
2291,231,52
2291,155,19
2291,23,38
2291,251,26
2291,357,87
2291,53,44
2291,345,29
2291,57,58
2291,328,36
2291,297,91
2291,50,77
2291,225,16
2291,3,73
2291,46,32
2291,321,17
2291,107,24
2291,360,26
2291,95,76
2291,156,24
2291,8,36
2291,79,36
2291,285,41
2291,203,73
2291,347,68
2291,356,49
2291,365,99
2291,120,46
2291,262,24
2291,276,25
2291,165,56
2291,5,56
2291,13,50
2291,214,45
2291,154,36
2291,335,31
2291,268,24
2291,104,14
2291,336,36
2291,233,102
2291,373,56
2291,44,25
2291,264,79
2291,364,50
2291,149,24
2291,51,103
2291,259,24
2291,245,87
2291,78,20
2291,27,79
2291,273,56
2291,43,29
2291,389,79
2291,148,46
2291,178,81
2291,250,84
2291,270,30
2291,266,24
2291,193,78
2291,332,55
2291,82,38
2291,37,68
2291,187,87
2291,291,39
2291,132,39
2291,258,38
2291,224,46
2291,115,56
2291,338,13
2291,84,56
2291,42,29
2291,158,52
2291,350,37
2291,62,103
2291,113,26
2291,238,13
2291,201,51
2291,118,60
2291,125,48
2291,308,91
2291,375,23
2291,334,24
2291,304,42
2291,206,60
2291,56,20
2291,169,36
2291,252,64
2291,242,42
2291,16,20
2291,167,56
2291,11,14
2291,189,56
2291,353,58
2291,66,56
2291,141,46
2291,162,24
2291,14,36
2291,307,78
2291,52,25
2291,384,71
2291,322,24
2291,257,61
2291,260,56
2291,117,64
2291,124,49
2291,31,76
2291,195,24
2291,142,87
2291,244,92
2291,152,62
2291,286,15
2291,131,36
2291,54,29
2291,221,14
2291,324,76
2291,363,56
2291,123,14
2291,39,41
2291,64,34
2291,40,93
2291,19,15
2291,20,29
2291,344,60
2291,372,56
2291,45,54
2291,170,102
2291,311,26
2291,239,14
2292,206,20
2292,365,38
2292,66,19
2292,307,16
2292,304,12
2292,13,13
2292,344,20
2292,118,37
2292,238,12
2292,152,44
2292,378,22
2292,333,24
2292,27,16
2292,373,21
2293,118,27
2293,207,19
2293,165,13
2293,378,26
2293,212,14
2293,152,54
2293,380,14
2293,328,13
2293,124,39
2293,178,15
2293,233,12
2293,383,13
2293,330,20
2293,373,24
2293,160,13
2293,208,21
2293,57,40
2293,98,38
2293,333,38
2293,307,17
2293,60,13
2293,27,14
2293,66,42
2294,73,14
2294,199,51
2294,370,35
2294,27,65
2294,37,48
2294,88,38
2294,385,20
2294,151,18
2294,203,25
2294,358,24
2294,286,49
2294,193,78
2294,251,36
2294,208,40
2294,137,16
2294,381,16
2294,16,24
2294,186,15
2294,55,67
2294,298,38
2294,84,41
2294,54,62
2294,123,25
2294,356,36
2294,149,23
2294,176,12
2294,167,41
2294,43,62
2294,0,21
2294,64,28
2294,120,34
2294,233,82
2294,291,48
2294,178,20
2294,175,18
2294,241,36
2294,322,23
2294,44,27
2294,129,62
2294,39,32
2294,82,19
2294,18,25
2294,288,18
2294,336,15
2294,391,30
2294,41,45
2294,334,13
2294,133,25
2294,332,48
2294,238,17
2294,187,30
2294,19,28
2294,111,57
2294,239,43
2294,266,13
2294,372,36
2294,214,27
2294,307,30
2294,107,25
2294,42,62
2294,125,27
2294,56,15
2294,25,25
2294,139,14
2294,252,49
2294,98,32
2294,278,39
2294,222,21
2294,3,51
2294,369,22
2294,363,41
2294,117,41
2294,335,71
2294,353,41
2294,148,36
2294,225,12
2294,259,13
2294,165,42
2294,333,60
2294,124,35
2294,168,15
2294,5,41
2294,354,44
2294,330,74
2294,345,26
2294,350,17
2294,250,56
2294,96,30
2294,303,54
2294,246,38
2294,112,18
2294,302,16
2294,75,20
2294,344,53
2294,1,33
2294,126,13
2294,53,39
2294,260,41
2294,319,20
2294,50,56
2294,20,62
2294,257,79
2294,280,20
2294,279,16
2294,162,46
2294,141,41
2294,66,47
2294,23,16
2294,189,41
2294,31,43
2294,258,19
2294,321,66
2294,195,13
2294,160,34
2294,118,53
2294,221,43
2294,13,54
2294,59,82
2294,366,44
2294,115,41
2294,245,66
2294,268,13
2294,264,14
2294,170,55
2294,231,38
2294,146,20
2294,52,18
2294,347,49
2294,324,43
2294,380,26
2294,373,56
2294,40,17
2294,156,13
2294,244,45
2294,36,16
2294,152,66
2294,273,27
2294,144,41
2294,365,82
2294,384,66
2294,158,38
2294,57,66
2294,206,53
2294,95,17
2294,383,70
2294,190,48
2294,197,16
2294,328,13
2294,224,16
2294,45,49
2294,11,25
2294,113,32
2294,142,65
2294,357,14
2294,6,14
2294,262,13
2295,152,15
2295,18,14
2295,330,18
2295,27,15
2295,233,17
2295,303,18
2295,160,16
2295,133,14
2295,378,19
2295,383,16
2295,365,12
2295,307,18
2295,142,14
2296,206,38
2296,115,25
2296,26,16
2296,260,25
2296,83,16
2296,46,40
2296,61,22
2296,193,57
2296,167,25
2296,45,42
2296,238,46
2296,375,36
2296,332,40
2296,18,57
2296,347,25
2296,363,25
2296,124,25
2296,330,34
2296,280,13
2296,358,59
2296,50,29
2296,144,25
2296,303,41
2296,242,18
2296,383,34
2296,129,69
2296,379,14
2296,160,34
2296,197,37
2296,244,29
2296,23,12
2296,113,24
2296,125,12
2296,357,42
2296,57,27
2296,75,34
2296,141,36
2296,118,41
2296,40,33
2296,27,29
2296,95,33
2296,344,38
2296,37,34
2296,372,19
2296,187,63
2296,149,16
2296,362,12
2296,333,28
2296,36,33
2296,338,46
2296,11,18
2296,287,18
2296,1,12
2296,84,25
2296,31,63
2296,3,35
2296,291,23
2296,66,28
2296,90,16
2296,147,19
2296,150,24
2296,120,31
2296,384,36
2296,117,25
2296,322,16
2296,252,43
2296,311,16
2296,123,18
2296,324,72
2296,203,33
2296,16,59
2296,201,16
2296,98,31
2296,19,29
2296,378,60
2296,139,15
2296,152,43
2296,373,25
2296,133,33
2296,233,40
2296,365,34
2296,5,25
2296,13,28
2296,353,25
2296,162,14
2296,24,12
2296,189,25
2296,165,26
2296,307,49
2296,30,16
2296,318,36
2296,360,16
2296,107,37
2296,175,27
2296,142,46
2296,285,50
2296,216,36
2297,66,28
2297,233,37
2297,170,16
2297,206,21
2297,160,30
2297,152,42
2297,307,45
2297,208,16
2297,333,30
2297,308,34
2297,373,28
2297,273,40
2297,383,30
2297,118,34
2297,16,14
2297,50,29
2297,37,15
2297,13,22
2297,165,17
2297,330,32
2297,347,17
2297,372,16
2297,27,33
2297,57,26
2297,285,18
2297,124,21
2297,3,13
2297,142,27
2297,297,34
2297,18,16
2297,365,30
2297,98,19
2297,245,33
2297,378,49
2297,344,21
2298,141,47
2298,383,32
2298,231,31
2298,18,30
2298,245,13
2298,66,23
2298,124,41
2298,356,24
2298,297,67
2298,381,19
2298,160,36
2298,241,31
2298,152,33
2298,244,29
2298,224,19
2298,27,15
2298,148,31
2298,273,48
2298,125,19
2298,333,23
2298,118,25
2298,178,18
2298,129,36
2298,252,14
2298,308,67
2298,384,28
2298,279,19
2298,214,26
2298,50,15
2298,98,21
2298,120,34
2298,373,13
2298,365,51
2298,233,56
2298,162,18
2298,142,30
2298,158,31
2298,57,27
2298,19,27
2298,307,56
2298,13,41
2298,330,32
2298,165,51
2298,378,67
2300,117,65
2300,118,111
2300,129,99
2300,16,73
2300,285,52
2300,147,44
2300,36,49
2300,318,45
2300,66,76
2300,113,34
2300,363,65
2300,142,88
2300,373,69
2300,5,65
2300,260,67
2300,57,67
2300,291,61
2300,120,49
2300,107,31
2300,18,87
