user,item,value
12601,60,2
12601,230,6
12601,46,3
12601,375,2
12601,5,2
12601,298,2
12601,99,3
12601,216,2
12601,105,2
12601,130,2
12601,189,4
12601,27,2
12601,287,3
12601,147,3
12601,282,2
12601,53,5
12601,215,2
12601,33,3
12602,257,8
12602,61,5
12602,270,4
12602,2,6
12602,118,9
12602,187,8
12602,285,6
12602,59,3
12602,233,5
12602,198,3
12602,230,6
12602,303,2
12602,141,7
12602,1,3
12602,52,2
12602,379,2
12602,252,2
12602,273,2
12602,105,2
12602,215,2
12602,84,2
12602,8,2
12602,208,5
12602,96,2
12602,123,2
12602,300,3
12602,94,2
12602,287,13
12602,147,6
12602,54,3
12602,11,3
12602,45,4
12602,139,7
12602,318,2
12602,376,4
12602,261,4
12602,254,3
12602,311,3
12602,16,7
12602,12,2
12602,206,20
12602,310,7
12602,266,2
12602,282,18
12602,277,7
12602,201,3
12602,13,4
12602,192,2
12602,251,3
12602,130,16
12602,0,2
12602,95,2
12602,380,4
12602,122,9
12602,9,2
12602,335,6
12602,170,3
12602,154,4
12602,167,7
12602,383,3
12602,177,13
12602,248,2
12602,30,6
12602,337,13
12602,243,2
12602,133,4
12602,288,2
12602,46,6
12602,137,7
12602,157,6
12602,33,3
12602,344,8
12602,294,5
12602,3,2
12602,53,7
12602,108,3
12602,305,4
12602,72,2
12602,211,2
12602,197,29
12602,99,8
12602,298,9
12602,7,2
12602,39,3
12602,5,3
12602,37,2
12602,115,2
12602,375,2
12602,216,2
12602,332,3
12602,313,2
12602,29,2
12602,60,11
12602,357,5
12602,200,7
12602,10,2
12602,246,3
12602,142,19
12602,20,2
12602,27,2
12602,189,14
12602,79,6
12603,157,2
12603,99,4
12603,130,2
12603,215,2
12603,29,2
12603,380,2
12603,298,2
12603,52,2
12603,257,5
12603,1,2
12603,344,2
12603,122,2
12603,9,2
12603,305,2
12603,243,2
12603,177,3
12603,383,2
12603,53,2
12603,277,2
12603,174,2
12603,141,2
12603,166,4
12603,118,2
12603,12,2
12603,167,2
12603,270,2
12603,2,2
12603,30,2
12603,198,2
12603,197,2
12603,142,2
12603,44,2
12603,206,2
12603,230,4
12603,187,2
12603,287,2
12603,94,2
12603,54,2
12603,189,2
12603,60,2
12603,201,2
12603,282,2
12603,147,2
12603,200,2
12604,277,2
12604,154,2
12604,259,2
12604,79,5
12604,166,15
12604,197,3
12604,30,2
12604,46,2
12604,60,5
12604,72,3
12604,257,2
12604,335,3
12604,201,2
12604,96,2
12604,206,2
12604,310,2
12604,142,4
12604,95,2
12604,298,5
12604,61,3
12604,5,2
12604,37,2
12604,118,3
12604,2,2
12604,251,2
12604,313,2
12604,270,2
12604,230,2
12604,187,3
12604,254,2
12604,54,3
12604,99,2
12604,189,3
12604,167,2
12604,10,2
12604,177,2
12604,294,3
12604,288,2
12604,133,3
12604,53,3
12604,337,3
12604,122,3
12604,305,2
12604,157,7
12604,11,2
12604,45,2
12604,200,5
12604,282,4
12604,268,2
12604,287,3
12604,147,2
12604,139,3
12604,273,2
12604,208,2
12604,130,4
12604,252,3
12604,357,3
12604,332,2
12605,59,3
12605,118,4
12605,385,2
12605,107,3
12605,285,3
12605,187,5
12605,383,3
12605,232,4
12605,277,5
12605,182,2
12605,79,4
12605,177,3
12605,96,3
12605,149,2
12605,326,2
12605,246,3
12605,287,3
12605,32,2
12605,122,3
12605,313,2
12605,1,2
12605,323,3
12605,166,4
12605,300,5
12605,369,3
12605,7,5
12605,37,3
12605,334,2
12605,46,4
12605,391,3
12605,54,2
12605,99,3
12605,211,3
12605,298,4
12605,251,3
12605,15,2
12605,273,3
12605,130,2
12605,252,3
12605,304,2
12605,114,2
12605,238,3
12605,10,3
12605,294,5
12605,344,5
12605,342,3
12605,379,3
12605,18,2
12605,235,2
12605,337,4
12605,332,3
12605,303,4
12605,338,3
12605,213,2
12605,170,3
12605,380,2
12605,108,2
12605,197,7
12605,154,5
12605,307,2
12605,72,3
12605,13,3
12605,310,3
12605,206,4
12605,261,3
12605,357,3
12605,324,2
12605,142,3
12606,167,3
12606,197,6
12606,307,2
12606,142,10
12606,203,4
12606,230,2
12606,166,18
12606,287,4
12606,327,2
12606,187,7
12606,201,2
12606,61,2
12606,257,2
12606,33,2
12606,206,2
12606,157,3
12606,60,4
12606,53,2
12606,133,2
12606,277,2
12606,130,3
12606,208,5
12606,200,2
12606,311,2
12606,95,3
12606,337,2
12606,209,2
12606,298,2
12606,375,5
12606,216,3
12606,46,3
12606,189,3
12606,303,4
12607,376,2
12607,261,2
12607,282,2
12607,141,2
12607,266,2
12608,287,3
12608,232,10
12608,300,4
12608,96,2
12608,59,3
12608,381,3
12608,118,8
12608,37,2
12608,107,3
12608,285,5
12608,189,6
12608,391,2
12608,46,6
12608,36,2
12608,334,2
12608,238,9
12608,115,3
12608,156,2
12608,16,4
12608,324,4
12608,303,2
12608,166,6
12608,7,4
12608,357,7
12608,341,2
12608,310,5
12608,54,2
12608,252,3
12608,224,2
12608,61,2
12608,206,20
12608,251,4
12608,261,3
12608,65,5
12608,130,2
12608,233,2
12608,277,7
12608,376,5
12608,160,3
12608,79,4
12608,361,2
12608,273,3
12608,99,4
12608,281,6
12608,187,3
12608,344,8
12608,141,2
12608,120,3
12608,1,3
12608,379,3
12608,337,14
12608,248,2
12608,13,2
12608,246,4
12608,114,2
12608,383,3
12608,250,5
12608,154,5
12608,177,11
12608,332,6
12608,213,2
12608,10,5
12608,3,2
12608,338,7
12608,122,4
12608,323,20
12608,299,8
12608,137,4
12608,2,2
12608,149,2
12608,129,2
12608,282,2
12608,211,19
12608,235,2
12608,313,2
12608,294,3
12608,200,5
12608,202,3
12608,72,3
12608,197,5
12608,108,3
12608,170,7
12608,369,2
12608,342,2
12608,307,2
12608,33,3
12609,376,4
12609,251,3
12609,7,19
12609,282,7
12609,5,2
12609,37,2
12609,139,2
12609,39,2
12609,266,3
12609,166,6
12609,332,8
12609,192,2
12609,238,7
12609,200,2
12609,273,4
12609,115,3
12609,36,2
12609,137,7
12609,155,3
12609,338,6
12609,245,8
12609,369,3
12609,13,2
12609,130,4
12609,342,4
12609,202,2
12609,298,10
12609,33,5
12609,294,2
12609,233,3
12609,323,20
12609,177,9
12609,10,6
12609,383,2
12609,250,7
12609,154,2
12609,170,4
12609,380,2
12609,108,4
12609,197,14
12609,72,3
12609,307,2
12609,341,2
12609,252,5
12609,337,50
12609,211,18
12609,232,10
12609,129,3
12609,2,2
12609,357,12
12609,285,5
12609,107,2
12609,46,5
12609,391,2
12609,60,2
12609,189,14
12609,372,2
12609,281,9
12609,118,30
12609,3,6
12609,96,2
12609,287,3
12609,300,3
12609,59,3
12609,0,3
12609,61,2
12609,299,8
12609,187,2
12609,122,5
12609,99,2
12609,84,2
12609,79,2
12609,160,4
12609,291,5
12609,277,20
12609,261,4
12609,206,49
12609,310,16
12609,344,11
12609,65,4
12609,16,7
12609,248,2
12609,379,5
12609,120,2
12609,193,4
12609,141,3
12609,358,5
12609,246,6
12609,1,6
12610,318,2
12610,170,2
12610,123,2
12611,118,2
12611,389,2
12611,313,2
12611,122,2
12612,366,2
12612,246,2
12612,177,2
12612,305,2
12612,243,2
12612,157,2
12612,383,2
12612,200,2
12612,52,2
12612,187,2
12612,356,2
12612,99,2
12613,105,2
12613,337,2
12613,50,2
12614,305,2
12614,257,3
12614,356,2
12614,339,2
12614,308,2
12614,243,2
12614,99,2
12614,44,2
12614,309,2
12614,383,2
12614,177,2
12614,174,2
12615,90,5
12615,36,2
12615,258,2
12615,40,2
12615,147,4
12615,142,8
12615,376,7
12615,206,4
12615,310,5
12615,16,4
12615,236,5
12615,187,17
12615,354,3
12615,285,12
12615,118,8
12615,305,2
12615,26,2
12615,273,4
12615,386,2
12615,279,3
12615,120,2
12615,277,3
12615,130,2
12615,154,7
12615,302,3
12615,253,2
12615,177,11
12615,337,8
12615,76,4
12615,18,2
12615,344,2
12615,33,2
12615,54,2
12615,115,2
12615,243,3
12615,295,2
12615,242,3
12615,326,2
12615,216,5
12615,170,8
12615,82,2
12615,50,2
12615,108,6
12615,99,3
12615,202,4
12615,167,3
12616,197,2
12616,236,2
12616,344,2
12616,105,2
12616,182,2
12616,187,2
12617,242,2
12617,118,4
12617,187,6
12617,177,10
12617,82,2
12617,120,2
12617,99,3
12617,302,3
12617,216,2
12617,295,2
12617,50,2
12617,376,3
12617,337,4
12617,253,2
12617,310,2
12617,90,3
12617,386,2
12617,142,2
12617,108,2
12617,258,2
12617,170,4
12617,154,3
12617,167,3
12617,76,3
12618,380,2
12618,266,2
12618,26,3
12618,165,2
12618,121,2
12618,99,2
12618,177,2
12618,318,2
12618,304,2
12619,118,3
12619,16,2
12619,251,2
12619,305,2
12619,206,3
12619,230,5
12619,246,2
12619,307,2
12619,311,2
12619,287,3
12619,261,2
12619,376,3
12619,142,7
12619,122,3
12619,105,2
12619,39,2
12619,298,4
12619,99,5
12619,357,2
12619,130,3
12619,189,4
12619,60,4
12619,375,3
12619,46,4
12619,216,4
12619,380,2
12619,266,2
12619,310,2
12619,115,2
12619,197,4
12619,5,4
12619,233,2
12619,108,3
12619,166,12
12619,208,2
12619,154,2
12619,270,2
12619,61,4
12619,257,4
12619,282,4
12619,277,3
12619,200,3
12619,139,2
12619,201,2
12619,141,3
12619,1,2
12619,337,3
12619,53,3
12619,248,2
12619,129,2
12619,137,2
12619,3,2
12619,170,5
12619,147,4
12619,167,3
12619,177,6
12619,33,3
12619,79,2
12619,344,2
12619,157,2
12619,2,3
12619,198,2
12619,187,5
12619,294,2
12619,285,2
12620,50,2
12620,376,2
12620,177,2
12621,364,2
12621,29,2
12621,166,6
12621,189,4
12621,287,2
12621,50,2
12621,94,2
12621,187,2
12621,207,3
12621,27,6
12621,2,2
12621,53,4
12621,61,2
12621,257,5
12621,277,2
12621,60,2
12621,264,2
12621,118,2
12621,344,2
12621,33,3
12621,337,2
12621,165,2
12621,4,2
12621,270,3
12621,123,2
12621,180,2
12621,230,4
12621,325,2
12621,305,2
12621,122,2
12621,141,2
12621,11,3
12621,1,2
12621,8,2
12621,234,2
12621,215,2
12621,105,2
12621,130,2
12621,208,2
12621,313,2
12621,200,2
12621,167,2
12621,352,2
12621,309,2
12621,263,2
12621,142,2
12621,380,3
12621,117,2
12621,206,3
12621,147,2
12621,99,4
12621,177,3
12622,232,2
12622,255,4
12622,382,2
12622,300,7
12622,99,4
12622,50,7
12622,323,4
12622,319,2
12622,177,4
12622,115,4
12622,237,2
12622,209,2
12622,305,2
12622,307,2
12622,272,2
12622,299,2
12622,309,2
12622,230,2
12622,376,4
12622,330,2
12622,304,5
12622,1,2
12623,305,2
12623,122,3
12623,282,3
12623,197,2
12623,94,2
12623,277,3
12623,61,2
12623,270,2
12623,344,3
12623,16,2
12623,166,4
12623,33,2
12623,30,2
12623,383,2
12623,154,3
12623,170,2
12623,380,3
12623,167,2
12623,141,3
12623,139,2
12623,246,2
12623,337,2
12623,1,3
12623,200,2
12623,27,2
12623,177,5
12623,189,3
12623,137,2
12623,206,4
12623,101,2
12623,233,2
12623,99,3
12623,298,2
12623,313,2
12623,340,2
12623,60,3
12623,376,2
12623,142,2
12623,51,2
12623,257,3
12623,79,2
12623,5,2
12623,271,2
12623,287,2
12623,39,2
12623,310,2
12623,357,2
12623,130,3
12623,208,2
12623,46,2
12623,187,2
12623,2,2
12623,285,2
12623,118,3
12623,300,2
12623,307,2
12624,257,5
12624,46,2
12624,11,3
12624,277,2
12624,177,5
12624,167,2
12624,154,2
12624,33,2
12624,79,2
12624,201,2
12624,53,4
12624,118,2
12624,2,2
12624,198,2
12624,337,2
12624,187,3
12624,287,3
12624,189,4
12624,29,2
12624,61,3
12624,27,2
12624,166,13
12624,270,2
12624,123,2
12624,30,2
12624,197,2
12624,298,2
12624,142,6
12624,313,2
12624,215,2
12624,130,2
12624,208,2
12624,200,3
12624,147,5
12624,311,2
12624,282,2
12624,293,2
12624,99,4
12624,305,2
12624,206,3
12624,216,2
12624,139,2
12624,141,2
12624,60,2
12624,122,2
12624,5,3
12624,170,2
12624,230,4
12625,99,3
12625,3,2
12625,52,2
12625,130,2
12625,177,2
12625,9,2
12625,282,2
12625,157,3
12625,197,3
12625,251,2
12625,142,2
12625,310,2
12625,305,2
12625,12,2
12625,200,2
12625,206,2
12625,230,4
12625,147,2
12625,257,4
12625,357,2
12625,61,2
12625,277,2
12625,2,2
12625,270,2
12625,45,2
12625,294,2
12625,167,2
12625,236,2
12625,335,2
12625,53,3
12625,298,2
12625,46,2
12625,209,2
12625,166,4
12625,187,2
12625,60,2
12625,326,2
12625,287,2
12625,118,2
12625,189,2
12625,122,2
12625,201,2
12625,54,3
12626,99,2
12626,305,2
12626,118,2
12626,255,2
12626,300,2
12627,305,3
12627,142,2
12627,166,2
12627,99,2
12627,375,2
12627,30,2
12627,61,2
12628,357,6
12628,7,2
12628,209,2
12628,300,3
12628,334,2
12628,3,4
12628,166,2
12628,245,6
12628,250,5
12628,383,3
12628,323,3
12628,369,3
12628,337,12
12628,342,4
12628,202,3
12628,116,2
12628,33,4
12628,294,2
12628,344,8
12628,137,2
12628,370,2
12628,177,3
12628,252,6
12628,224,4
12628,191,2
12628,159,2
12628,125,6
12628,298,2
12628,211,6
12628,99,6
12628,115,2
12628,155,3
12628,310,7
12628,393,2
12628,206,16
12628,251,3
12628,324,7
12628,376,4
12628,265,2
12628,282,2
12628,338,4
12628,147,3
12628,332,3
12628,238,3
12628,200,7
12628,273,3
12628,130,5
12628,379,5
12628,391,2
12628,120,8
12628,118,4
12628,6,2
12628,107,3
12628,285,2
12628,25,2
12628,187,3
12628,198,2
12628,2,2
12628,129,3
12628,381,13
12628,232,4
12628,156,2
12628,257,4
12628,277,3
12628,65,2
12628,197,3
12628,108,4
12628,380,2
12628,361,2
12628,1,4
12628,270,2
12628,287,3
12628,59,3
12628,54,2
12628,141,2
12628,73,2
12628,31,2
12628,236,2
12628,281,4
12628,246,4
12628,122,3
12628,9,2
12628,305,2
12628,94,3
12628,299,2
12628,291,5
12628,79,2
12628,154,2
12628,170,3
12628,36,3
12628,111,2
12628,46,2
12628,278,3
12628,60,3
12628,189,7
12628,84,2
12629,5,2
12629,257,2
12629,189,2
12629,230,3
12629,11,2
12629,177,3
12629,166,3
12629,117,2
12629,53,2
12630,177,3
12630,178,3
12630,27,2
12630,50,2
12630,255,3
12631,326,3
12631,60,4
12631,300,2
12631,319,2
12631,158,3
12631,287,3
12631,94,2
12631,54,3
12631,189,3
12631,278,3
12631,6,2
12631,370,2
12631,159,2
12631,46,3
12631,7,2
12631,298,4
12631,209,4
12631,99,15
12631,211,2
12631,357,3
12631,303,2
12631,321,2
12631,111,3
12631,118,5
12631,84,2
12631,130,6
12631,375,3
12631,286,2
12631,318,2
12631,191,2
12631,208,2
12631,151,3
12631,285,2
12631,25,2
12631,88,2
12631,187,7
12631,198,2
12631,2,4
12631,129,2
12631,150,2
12631,270,3
12631,61,3
12631,257,8
12631,277,5
12631,201,2
12631,160,2
12631,4,2
12631,166,6
12631,245,2
12631,105,3
12631,200,4
12631,59,2
12631,26,2
12631,214,2
12631,282,4
12631,371,2
12631,3,3
12631,137,2
12631,157,4
12631,294,3
12631,33,2
12631,53,2
12631,41,2
12631,73,2
12631,147,5
12631,376,3
12631,116,2
12631,243,2
12631,335,2
12631,380,3
12631,108,2
12631,197,4
12631,110,2
12631,305,8
12631,167,2
12631,265,2
12631,31,2
12631,344,3
12631,393,2
12631,236,2
12631,246,2
12631,122,3
12631,45,3
12631,383,2
12631,337,4
12631,62,2
12631,311,3
12631,251,3
12631,230,3
12631,206,4
12631,310,5
12631,204,2
12631,296,2
12631,52,3
12631,362,2
12631,153,2
12631,266,2
12631,142,4
12631,141,2
12631,1,2
12631,239,2
12631,177,9
12631,307,2
12632,154,5
12632,305,2
12632,50,2
12632,120,2
12632,76,4
12632,344,2
12632,236,5
12632,26,2
12632,285,9
12632,295,2
12632,354,3
12632,118,5
12632,242,3
12632,187,15
12632,337,7
12632,279,3
12632,277,2
12632,216,5
12632,253,2
12632,243,2
12632,206,3
12632,33,2
12632,310,2
12632,90,5
12632,386,2
12632,142,7
12632,108,5
12632,170,8
12632,202,3
12632,167,3
12632,177,11
12632,115,2
12632,302,3
12632,99,3
12632,147,4
12632,376,5
12632,82,2
12632,16,4
12633,99,2
12633,2,2
12633,177,2
12634,380,2
12634,177,3
12634,305,2
12634,27,2
12634,15,2
12634,304,4
12635,198,2
12635,270,2
12635,305,2
12635,50,3
12635,296,2
12635,26,2
12635,177,4
12635,319,2
12635,380,2
12635,376,2
12635,282,2
12635,130,2
12635,105,2
12635,99,3
12635,209,2
12635,310,2
12636,247,2
12636,70,2
12636,292,2
12636,382,2
12636,304,2
12637,120,2
12637,54,3
12637,189,3
12637,60,2
12637,278,2
12637,46,2
12637,111,3
12637,36,2
12637,52,5
12637,379,2
12637,94,3
12637,248,2
12637,3,3
12637,137,2
12637,157,6
12637,170,4
12637,294,2
12637,1,3
12637,141,2
12637,337,3
12637,287,3
12637,59,3
12637,305,4
12637,232,2
12637,277,4
12637,9,4
12637,129,2
12637,122,3
12637,2,2
12637,285,2
12637,198,2
12637,187,4
12637,270,2
12637,246,4
12637,257,3
12637,299,2
12637,344,3
12637,236,2
12637,73,2
12637,107,2
12637,118,4
12637,300,3
12637,380,2
12637,152,2
12637,238,2
12637,282,2
12637,33,2
12637,108,3
12637,197,3
12637,44,2
12637,154,2
12637,310,3
12637,206,9
12637,79,2
12637,230,2
12637,251,3
12637,261,2
12637,383,6
12637,177,6
12637,324,3
12637,376,5
12637,200,4
12637,130,4
12637,250,2
12637,84,2
12637,65,2
12637,12,2
12637,166,3
12637,159,2
12637,115,3
12637,323,2
12637,202,3
12637,116,2
12637,147,2
12637,273,2
12637,7,2
12637,174,2
12637,151,3
12637,209,2
12637,99,9
12637,211,2
12637,357,3
12637,321,2
12637,252,2
12637,332,2
12637,222,2
12637,298,2
12638,337,2
12638,115,2
12638,177,3
12638,270,4
12638,128,2
12638,86,2
12638,3,2
12638,380,2
12638,304,2
12638,69,2
12638,50,2
12638,105,4
12638,206,5
12638,310,2
12639,252,2
12639,5,5
12639,37,2
12639,139,2
12639,268,2
12639,142,21
12639,282,12
12639,311,4
12639,251,2
12639,200,9
12639,332,2
12639,46,3
12639,273,2
12639,208,7
12639,318,2
12639,230,4
12639,130,14
12639,61,3
12639,147,7
12639,60,8
12639,29,2
12639,270,3
12639,375,3
12639,216,2
12639,201,2
12639,259,2
12639,79,6
12639,123,2
12639,187,8
12639,285,2
12639,118,3
12639,59,2
12639,8,2
12639,96,2
12639,254,2
12639,287,13
12639,54,2
12639,27,2
12639,189,7
12639,39,2
12639,105,3
12639,243,2
12639,215,2
12639,33,2
12639,277,3
12639,344,3
12639,157,10
12639,133,4
12639,45,3
12639,170,3
12639,198,3
12639,288,2
12639,122,4
12639,167,8
12639,380,2
12639,11,3
12639,335,5
12639,137,4
12639,10,2
12639,177,8
12639,53,5
12639,337,4
12639,294,3
12639,30,6
12639,206,11
12639,310,3
12639,303,3
12639,357,2
12639,1,2
12639,313,4
12639,99,5
12639,298,4
12639,233,2
12639,95,3
12639,2,4
12639,154,2
12639,305,4
12639,72,2
12639,141,2
12639,197,15
12639,20,2
12639,257,5
12640,108,2
12640,380,2
12640,177,2
12640,248,2
12640,332,2
12640,166,2
12640,61,2
12640,266,2
12640,337,2
12640,310,3
12640,298,2
12640,282,2
12640,2,2
12640,130,2
12640,99,2
12640,376,3
12640,115,2
12640,46,3
12640,285,2
12640,277,2
12640,187,2
12641,53,2
12641,230,3
12641,99,2
12641,189,2
12641,177,2
12641,166,4
12641,29,2
12641,11,2
12641,257,3
12642,184,2
12642,383,2
12642,4,2
12642,257,2
12642,302,2
12642,321,2
12643,216,3
12643,158,2
12643,390,2
12643,257,2
12643,147,6
12643,296,2
12643,265,7
12643,177,3
12643,5,2
12643,4,2
12643,106,2
12643,92,2
12643,200,2
12643,144,8
12643,331,14
12643,142,2
12643,101,3
12643,233,2
12643,272,2
12643,302,4
12643,315,3
12643,380,3
12643,170,12
12643,330,2
12644,291,2
12644,301,2
12644,200,2
12644,16,2
12644,374,2
12644,70,2
12645,27,2
12645,147,3
12645,230,4
12645,46,3
12645,305,2
12645,60,2
12645,61,3
12645,189,2
12645,142,4
12645,206,2
12645,118,2
12645,187,3
12645,2,2
12645,270,2
12645,200,2
12645,11,2
12645,282,2
12645,311,3
12645,287,2
12645,375,3
12645,33,2
12645,197,3
12645,298,3
12645,166,7
12645,277,2
12645,123,2
12645,257,4
12645,216,3
12645,122,2
12645,208,2
12645,201,2
12645,105,2
12645,215,2
12645,141,2
12645,337,2
12645,53,3
12645,177,4
12645,167,3
12645,99,2
12645,130,2
12646,177,3
12646,295,2
12646,187,2
12647,177,2
12647,376,2
12647,50,2
12648,236,2
12648,147,2
12648,130,2
12648,305,2
12648,344,2
12648,99,3
12648,50,2
12648,118,2
12648,257,2
12648,167,2
12648,177,3
12648,380,2
12648,277,3
12648,310,2
12648,304,2
12648,187,2
12648,206,2
12648,33,2
12649,187,2
12649,2,2
12649,257,2
12649,357,2
12649,166,3
12649,6,2
12649,298,2
12649,277,2
12649,99,3
12649,189,2
12649,118,2
12649,287,2
12649,60,2
12649,46,2
12649,159,2
12649,115,2
12649,7,2
12649,59,2
12649,300,2
12649,130,2
12649,84,2
12649,122,2
12649,332,2
12649,282,2
12649,376,3
12649,251,2
12649,393,2
12649,206,2
12649,197,2
12649,1,2
12649,380,2
12649,310,3
12649,177,2
12649,294,2
12649,344,2
12649,3,2
12649,108,2
12649,248,2
12649,200,2
12649,141,2
12649,246,2
12649,383,2
12650,141,2
12650,101,2
12650,117,2
12650,94,2
12650,390,2
12650,297,2
12650,272,2
12650,187,2
12650,367,2
12650,4,7
12650,277,2
12650,305,2
12650,144,2
12650,230,4
12650,84,2
12650,138,2
12650,325,2
12650,111,2
12650,257,6
12650,331,2
12650,150,2
12650,147,2
12650,309,2
12650,170,2
12650,383,2
12650,177,4
12650,110,2
12650,239,2
12650,265,3
12650,89,2
12650,142,2
12650,1,2
12650,200,2
12650,191,2
12650,370,2
12650,321,2
12650,99,2
12650,302,2
12650,307,2
12650,392,4
12651,142,3
12651,230,2
12651,14,2
12651,248,2
12651,177,2
12651,154,3
12651,101,2
12651,376,3
12651,49,4
12651,282,2
12651,150,4
12651,236,2
12651,392,2
12651,304,3
12651,350,2
12652,147,2
12652,122,2
12652,177,2
12652,9,2
12652,257,2
12652,61,2
12652,270,2
12653,99,2
12654,337,2
12654,253,2
12654,386,2
12654,90,2
12654,76,3
12654,344,3
12654,33,2
12654,170,2
12654,147,3
12654,167,2
12654,142,6
12654,108,2
12654,154,3
12654,298,3
12654,177,10
12654,243,2
12654,206,2
12654,305,2
12654,166,8
12654,302,2
12654,130,2
12654,200,2
12654,99,3
12654,16,3
12654,216,3
12654,295,2
12654,282,3
12654,46,2
12654,118,2
12654,285,2
12654,187,4
12654,198,2
12654,257,4
12654,277,3
12654,201,2
12654,279,2
12655,376,2
12655,380,2
12655,99,2
12656,187,2
12656,295,2
12656,302,2
12656,253,2
12656,386,2
12656,177,3
12656,90,2
12657,206,2
12657,166,2
12657,141,2
12657,33,2
12657,287,2
12657,189,2
12657,257,2
12658,344,2
12658,52,2
12658,99,2
12658,50,2
12658,177,2
12659,298,2
12659,46,2
12659,216,2
12659,142,2
12659,187,2
12659,197,2
12659,167,2
12659,375,2
12659,166,2
12660,311,2
12660,61,2
12660,287,2
12660,27,2
12660,29,2
12660,99,2
12660,215,2
12660,147,2
12660,177,3
12660,189,3
12660,230,4
12660,206,2
12660,142,3
12660,166,5
12660,33,2
12660,53,3
12660,11,3
12660,257,3
12660,123,2
12661,50,2
12661,54,2
12661,46,2
12661,298,2
12661,216,2
12661,200,2
12661,357,2
12661,310,2
12661,282,2
12661,130,2
12661,99,2
12661,142,2
12661,166,2
12661,206,2
12661,277,2
12661,118,2
12661,61,2
12661,257,3
12661,230,2
12661,108,2
12661,18,2
12661,305,2
12661,177,4
12661,337,2
12661,53,2
12661,167,2
12661,33,2
12661,187,2
12661,376,2
12661,326,2
12661,147,2
12661,236,2
12662,257,2
12662,308,2
12662,339,2
12662,99,2
12662,130,2
12662,177,2
12662,141,2
12662,309,2
12663,191,2
12663,257,3
12663,94,2
12663,298,2
12663,101,2
12663,392,2
12663,117,2
12663,305,2
12663,9,2
12663,309,2
12663,293,3
12663,99,2
12664,310,4
12664,3,2
12664,248,2
12664,337,4
12664,187,2
12664,134,2
12664,344,2
12664,177,4
12664,108,2
12664,61,2
12664,2,2
12664,277,2
12664,266,3
12664,380,2
12664,282,3
12664,8,2
12664,141,2
12664,261,2
12664,285,2
12664,118,2
12664,375,2
12664,115,2
12664,281,2
12664,46,2
12664,130,2
12664,298,2
12664,99,2
12664,206,2
12664,211,2
12664,376,4
12665,147,2
12665,318,2
12665,311,2
12665,371,2
12665,26,2
12665,99,3
12665,177,2
12666,337,2
12666,50,2
12666,105,2
12667,157,2
12667,118,4
12667,294,2
12667,33,2
12667,277,3
12667,65,2
12667,79,2
12667,310,5
12667,266,2
12667,341,2
12667,233,2
12667,13,2
12667,84,2
12667,166,5
12667,129,2
12667,232,2
12667,197,6
12667,108,3
12667,107,2
12667,193,2
12667,187,3
12667,380,3
12667,337,8
12667,3,3
12667,137,3
12667,379,2
12667,257,2
12667,1,3
12667,52,2
12667,141,3
12667,73,2
12667,236,2
12667,246,3
12667,122,3
12667,9,3
12667,299,2
12667,344,4
12667,61,2
12667,285,3
12667,170,3
12667,120,2
12667,250,2
12667,16,5
12667,300,4
12667,206,10
12667,230,2
12667,251,3
12667,261,2
12667,376,3
12667,147,2
12667,332,3
12667,238,2
12667,200,3
12667,273,2
12667,54,3
12667,94,2
12667,287,4
12667,36,2
12667,154,2
12667,189,5
12667,60,3
12667,282,6
12667,130,3
12667,12,2
12667,383,3
12667,177,3
12667,270,2
12667,323,2
12667,202,2
12667,198,2
12667,0,2
12667,209,2
12667,2,3
12667,357,3
12667,46,4
12667,115,2
12667,7,2
12667,298,2
12667,99,5
12667,211,3
12667,59,3
12667,252,2
12668,305,2
12668,33,2
12668,53,2
12668,5,4
12668,216,2
12668,208,2
12668,270,2
12668,337,2
12668,375,2
12668,29,2
12668,8,2
12668,46,2
12668,285,3
12668,187,3
12668,198,4
12668,11,2
12668,230,4
12668,311,2
12668,233,2
12668,243,3
12668,61,3
12668,141,2
12668,277,3
12668,282,5
12668,147,4
12668,318,2
12668,130,3
12668,177,4
12668,298,3
12668,99,5
12668,380,2
12668,2,2
12668,142,7
12668,170,2
12668,200,2
12668,105,2
12668,206,2
12668,166,16
12668,123,2
12668,79,2
12668,189,2
12668,27,2
12668,287,2
12668,257,6
12669,305,3
12669,380,3
12669,197,2
12669,30,2
12669,344,3
12669,280,2
12669,236,3
12669,130,2
12669,206,2
12669,209,2
12669,118,2
12669,187,3
12669,166,2
12669,167,2
12670,323,4
12670,380,2
12670,170,4
12670,235,3
12670,342,3
12670,294,6
12670,344,5
12670,18,4
12670,248,2
12670,3,2
12670,337,4
12670,379,3
12670,239,2
12670,141,3
12670,1,2
12670,197,19
12670,157,2
12670,303,7
12670,44,2
12670,273,2
12670,246,4
12670,13,2
12670,310,5
12670,206,4
12670,142,4
12670,72,3
12670,251,5
12670,222,2
12670,261,3
12670,376,3
12670,282,2
12670,41,2
12670,338,3
12670,332,2
12670,108,2
12670,238,3
12670,200,2
12670,252,2
12670,122,3
12670,130,2
12670,114,2
12670,257,2
12670,277,5
12670,79,13
12670,84,2
12670,166,5
12670,54,11
12670,285,4
12670,111,2
12670,99,6
12670,46,4
12670,391,3
12670,60,2
12670,7,4
12670,298,2
12670,174,2
12670,115,2
12670,369,3
12670,232,4
