user,item,value
15353,285,5
15353,187,9
15353,2,3
15353,115,3
15353,0,2
15353,5,4
15353,39,2
15353,298,5
15353,313,3
15353,211,2
15353,95,3
15353,37,2
15353,357,3
15354,99,2
15354,187,2
15354,216,2
15354,90,2
15354,177,2
15355,208,2
15355,130,2
15355,157,2
15355,375,3
15355,99,3
15355,200,2
15355,105,2
15355,277,2
15355,298,3
15355,311,2
15355,230,6
15355,177,3
15355,206,3
15355,167,3
15355,142,4
15355,197,3
15355,147,2
15355,33,3
15355,282,2
15355,11,3
15355,118,2
15355,287,3
15355,46,3
15355,216,3
15355,257,6
15355,141,2
15355,122,2
15355,201,2
15355,60,3
15355,29,2
15355,189,5
15355,305,2
15355,27,2
15355,53,5
15355,187,4
15355,2,2
15355,123,2
15355,166,9
15355,270,2
15355,61,4
15355,337,2
15356,282,2
15356,178,3
15356,153,2
15356,44,2
15356,305,3
15356,383,2
15356,344,2
15356,243,2
15356,380,2
15356,257,3
15356,177,5
15356,166,2
15356,27,3
15356,130,2
15356,174,2
15356,187,2
15356,99,3
15356,356,2
15356,152,2
15356,270,2
15356,255,2
15357,139,2
15357,141,2
15357,61,2
15357,147,4
15357,299,2
15357,122,3
15357,294,2
15357,379,2
15357,120,4
15357,1,2
15357,282,3
15357,337,3
15357,261,2
15357,137,2
15357,344,2
15357,224,3
15357,376,2
15357,65,2
15357,33,2
15357,277,3
15357,10,2
15357,383,2
15357,108,2
15357,206,4
15357,250,2
15357,177,4
15357,246,2
15357,251,3
15357,293,2
15357,266,2
15357,202,2
15357,166,5
15357,79,4
15357,323,2
15357,3,2
15357,310,3
15357,170,2
15357,273,3
15357,130,3
15357,36,2
15357,149,2
15357,129,3
15357,2,2
15357,154,3
15357,285,2
15357,107,2
15357,187,6
15357,270,3
15357,96,2
15357,300,2
15357,54,2
15357,189,3
15357,60,2
15357,46,5
15357,118,4
15357,115,2
15357,59,3
15357,5,2
15357,287,3
15357,298,2
15357,125,2
15357,313,2
15357,211,2
15357,357,3
15357,252,3
15357,99,4
15357,200,3
15357,238,2
15357,332,4
15357,232,2
15357,13,2
15357,72,2
15357,37,2
15357,197,3
15358,1,3
15358,379,2
15358,337,11
15358,53,2
15358,137,7
15358,3,2
15358,344,5
15358,120,2
15358,248,2
15358,141,6
15358,243,2
15358,122,5
15358,11,2
15358,299,2
15358,166,50
15358,123,2
15358,202,3
15358,323,2
15358,117,2
15358,33,4
15358,246,4
15358,251,2
15358,230,4
15358,277,8
15358,238,2
15358,273,2
15358,200,5
15358,139,2
15358,332,3
15358,147,6
15358,318,2
15358,282,16
15358,208,2
15358,311,2
15358,215,2
15358,252,2
15358,105,2
15358,357,3
15358,211,2
15358,313,2
15358,99,8
15358,298,3
15358,257,5
15358,376,4
15358,130,4
15358,206,25
15358,216,2
15358,266,2
15358,94,2
15358,279,2
15358,16,10
15358,27,2
15358,189,8
15358,201,2
15358,65,2
15358,300,3
15358,61,4
15358,79,4
15358,310,5
15358,39,2
15358,5,6
15358,115,4
15358,36,2
15358,375,2
15358,46,5
15358,60,3
15358,29,2
15358,232,2
15358,270,3
15358,59,2
15358,2,3
15358,0,2
15358,341,2
15358,118,4
15358,13,2
15358,142,12
15358,177,15
15358,197,9
15358,108,4
15358,380,3
15358,170,7
15358,154,3
15358,233,4
15358,383,2
15358,250,2
15358,285,8
15358,187,6
15358,198,4
15358,107,2
15358,287,6
15358,261,5
15358,30,5
15358,129,2
15359,287,2
15359,376,2
15359,310,2
15359,357,2
15359,130,2
15359,200,2
15359,300,2
15359,147,2
15359,251,2
15359,174,2
15359,99,3
15359,209,2
15359,125,4
15359,189,2
15359,54,2
15359,94,2
15359,206,3
15359,224,3
15359,44,2
15359,59,2
15359,73,2
15359,197,2
15359,344,4
15359,118,2
15359,187,2
15359,198,2
15359,270,2
15359,257,3
15359,277,2
15359,166,2
15359,177,2
15359,383,3
15359,337,3
15359,1,2
15359,120,4
15359,3,2
15359,236,2
15359,246,2
15359,122,2
15359,9,2
15359,381,6
15360,270,2
15360,22,2
15360,33,2
15360,341,2
15360,323,2
15360,94,2
15361,50,2
15361,337,2
15361,105,2
15362,189,4
15362,187,2
15362,285,3
15362,8,2
15362,326,2
15362,287,6
15362,257,2
15362,46,2
15362,216,2
15362,375,3
15362,99,2
15362,39,2
15362,313,2
15362,215,2
15362,130,2
15362,318,2
15362,79,2
15362,166,32
15362,198,2
15362,2,3
15362,380,2
15362,5,3
15362,170,3
15362,16,2
15362,167,4
15362,208,5
15362,177,5
15362,200,4
15362,282,7
15362,376,3
15362,311,4
15362,206,3
15362,233,2
15362,101,3
15362,142,11
15362,305,2
15362,147,6
15362,1,3
15362,141,2
15362,30,4
15362,382,2
15362,197,3
15362,243,2
15362,137,2
15362,53,2
15362,21,2
15362,344,3
15363,61,2
15363,38,2
15363,143,2
15363,257,5
15363,277,3
15363,79,3
15363,166,14
15363,313,3
15363,197,3
15363,357,2
15363,340,2
15363,307,3
15363,30,2
15363,380,7
15363,270,3
15363,167,3
15363,154,5
15363,152,6
15363,216,2
15363,187,3
15363,189,4
15363,300,2
15363,287,3
15363,94,5
15363,50,5
15363,27,5
15363,60,2
15363,29,2
15363,198,2
15363,46,3
15363,163,4
15363,99,8
15363,181,2
15363,326,2
15363,123,2
15363,255,2
15363,118,4
15363,285,2
15363,303,2
15363,383,2
15363,170,5
15363,177,9
15363,147,4
15363,15,2
15363,183,2
15363,200,2
15363,330,4
15363,392,2
15363,208,2
15363,130,2
15363,215,2
15363,304,2
15363,91,2
15363,376,3
15363,55,2
15363,178,5
15363,190,2
15363,206,4
15363,293,2
15363,282,2
15363,271,2
15363,310,3
15363,261,2
15363,51,4
15363,33,2
15363,294,2
15363,137,2
15363,124,2
15363,53,3
15363,337,2
15363,1,2
15363,141,2
15363,344,3
15363,122,3
15363,305,7
15363,11,3
15363,142,7
15363,5,3
15363,101,3
15363,230,4
15363,246,2
15363,311,2
15364,344,3
15364,115,2
15364,137,2
15364,3,2
15364,337,9
15364,379,4
15364,358,2
15364,193,2
15364,246,2
15364,36,2
15364,16,3
15364,202,2
15364,120,2
15364,177,3
15364,107,2
15364,250,3
15364,154,2
15364,170,3
15364,122,2
15364,287,2
15364,300,2
15364,291,3
15364,118,6
15364,108,2
15364,33,3
15364,251,2
15364,1,2
15364,299,3
15364,46,3
15364,383,2
15364,189,3
15364,59,2
15364,334,2
15364,376,2
15364,61,2
15364,65,2
15364,277,4
15364,232,4
15364,235,2
15364,187,2
15364,285,3
15364,252,2
15364,357,5
15364,160,2
15364,129,3
15364,79,2
15364,341,2
15364,245,6
15364,211,4
15364,197,4
15364,323,2
15364,7,2
15364,130,2
15364,282,2
15364,99,2
15364,332,5
15364,238,3
15364,166,3
15364,273,3
15364,206,5
15364,310,4
15364,155,2
15364,233,2
15364,200,2
15365,189,2
15365,5,3
15365,11,2
15365,141,2
15365,123,2
15365,257,4
15365,61,2
15365,287,2
15365,27,2
15365,29,2
15365,166,6
15365,215,2
15365,99,3
15365,53,2
15365,177,3
15365,142,2
15365,33,2
15365,206,2
15365,230,3
15365,311,2
15365,147,3
15365,117,2
15366,342,4
15366,251,3
15366,141,3
15366,96,2
15366,380,2
15366,37,2
15366,245,8
15366,310,18
15366,261,5
15366,147,2
15366,282,8
15366,139,2
15366,338,6
15366,202,3
15366,213,4
15366,332,10
15366,36,3
15366,115,4
15366,5,2
15366,376,5
15366,294,2
15366,1,9
15366,137,10
15366,84,2
15366,114,2
15366,250,8
15366,383,3
15366,10,6
15366,177,11
15366,33,6
15366,323,41
15366,369,3
15366,344,19
15366,299,10
15366,193,4
15366,281,9
15366,358,5
15366,246,8
15366,122,9
15366,291,4
15366,379,6
15366,372,2
15366,3,9
15366,120,3
15366,39,2
15366,72,3
15366,298,11
15366,155,3
15366,266,3
15366,7,20
15366,300,5
15366,160,4
15366,170,5
15366,59,8
15366,0,3
15366,107,19
15366,285,7
15366,187,3
15366,198,2
15366,2,2
15366,129,4
15366,232,20
15366,61,2
15366,277,24
15366,65,12
15366,154,3
15366,341,2
15366,233,3
15366,16,7
15366,307,2
15366,99,3
15366,211,24
15366,235,4
15366,357,13
15366,252,7
15366,13,2
15366,273,6
15366,200,3
15366,238,18
15366,192,2
15366,130,5
15366,79,3
15366,108,8
15366,287,5
15366,197,15
15366,46,7
15366,391,2
15366,60,2
15366,189,16
15366,166,6
15367,95,2
15367,101,2
15367,310,2
15367,376,3
15367,177,2
15367,208,4
15367,216,2
15367,303,2
15367,203,3
15367,282,2
15367,142,4
15367,133,2
15367,197,3
15367,46,3
15367,287,2
15367,326,2
15367,327,2
15367,307,2
15367,166,7
15367,305,2
15367,21,2
15367,382,2
15367,187,2
15368,189,2
15368,147,2
15368,2,3
15368,344,2
15368,177,3
15368,30,2
15368,197,2
15368,142,3
15368,206,2
15368,200,2
15368,118,2
15368,246,3
15368,166,2
15368,99,3
15368,357,2
15368,130,2
15368,12,2
15368,277,2
15368,187,3
15368,9,2
15368,305,4
15368,158,2
15369,61,3
15369,2,3
15369,118,2
15369,277,4
15369,187,2
15369,166,6
15369,375,2
15369,30,2
15369,248,2
15369,246,3
15369,305,7
15369,177,3
15369,189,2
15369,147,2
15369,115,2
15369,197,2
15369,99,7
15369,357,4
15369,130,2
15369,12,2
15369,108,2
15369,376,2
15369,206,2
15369,142,3
15369,200,2
15369,293,3
15370,154,2
15370,137,3
15370,167,6
15370,206,5
15370,375,2
15370,177,3
15370,243,2
15370,344,4
15370,53,2
15370,46,2
15370,311,3
15370,282,8
15370,139,2
15370,147,3
15370,60,6
15370,16,2
15370,142,11
15370,170,2
15370,122,4
15370,380,2
15370,94,2
15370,197,19
15370,30,5
15370,187,5
15370,285,3
15370,8,2
15370,198,2
15370,118,2
15370,130,16
15370,208,3
15370,2,2
15370,166,43
15370,287,4
15370,305,2
15370,105,3
15370,298,2
15370,79,2
15370,200,3
15370,189,5
15370,318,2
15371,177,3
15371,99,2
15371,154,2
15371,76,2
15372,166,3
15372,11,2
15372,257,2
15372,53,2
15372,230,3
15372,177,2
15372,189,2
15373,383,3
15373,224,5
15373,33,4
15373,206,14
15373,251,4
15373,261,2
15373,324,2
15373,376,3
15373,137,5
15373,177,6
15373,252,3
15373,323,13
15373,202,2
15373,1,2
15373,141,2
15373,250,3
15373,10,2
15373,266,3
15373,358,2
15373,13,2
15373,287,5
15373,281,4
15373,120,5
15373,73,2
15373,9,2
15373,246,3
15373,122,4
15373,291,2
15373,299,4
15373,3,4
15373,344,8
15373,379,5
15373,310,5
15373,197,10
15373,108,3
15373,380,2
15373,170,3
15373,233,2
15373,60,2
15373,154,2
15373,46,6
15373,300,3
15373,198,2
15373,285,3
15373,129,2
15373,59,2
15373,232,10
15373,277,7
15373,107,9
15373,0,2
15373,118,13
15373,65,6
15373,160,3
15373,79,2
15373,84,2
15373,166,4
15373,245,2
15373,381,4
15373,235,4
15373,189,7
15373,187,3
15373,130,2
15373,36,3
15373,334,2
15373,115,3
15373,298,3
15373,125,3
15373,99,4
15373,313,4
15373,211,9
15373,7,5
15373,248,2
15373,337,7
15373,273,3
15373,200,2
15373,238,6
15373,357,10
15373,332,5
15373,338,2
15373,282,2
15374,101,3
15374,382,2
15374,376,2
15375,197,2
15375,108,2
15375,167,2
15375,177,3
15375,200,2
15375,130,2
15375,357,2
15375,282,2
15375,298,2
15375,216,2
15375,33,3
15375,46,3
15375,147,2
15375,142,2
15375,99,2
15375,310,2
15375,337,2
15375,166,4
15375,18,2
15375,326,2
15375,287,2
15375,54,2
15375,206,2
15375,236,2
15375,305,3
15375,118,2
15375,187,3
15375,230,2
15375,61,2
15375,257,3
15375,277,3
15375,53,2
15376,257,3
15376,29,2
15376,166,4
15376,189,2
15376,177,2
15376,99,2
15376,230,3
15376,53,2
15376,11,2
15377,99,2
15377,166,3
15377,61,2
15377,298,2
15377,150,2
15377,230,2
15377,293,3
15377,257,3
15377,305,2
15377,177,2
15377,309,2
15377,117,2
15377,101,2
15377,191,2
15377,272,2
15378,308,2
15378,54,2
15378,252,4
15378,299,3
15378,351,2
15378,137,4
15378,177,7
15378,296,2
15378,189,3
15378,383,6
15378,60,3
15378,298,13
15378,46,3
15378,111,4
15378,159,3
15378,115,2
15378,5,2
15378,7,15
15378,174,2
15378,128,2
15378,335,3
15378,209,2
15378,99,19
15378,211,5
15378,278,2
15378,305,12
15378,1,6
15378,204,2
15378,321,3
15378,337,4
15378,157,8
15378,168,3
15378,248,2
15378,3,5
15378,289,2
15378,232,2
15378,243,2
15378,344,5
15378,294,3
15378,33,4
15378,116,3
15378,323,4
15378,110,2
15378,239,2
15378,52,6
15378,152,2
15378,120,2
15378,141,3
15378,236,2
15378,281,2
15378,358,2
15378,246,2
15378,122,3
15378,9,4
15378,94,2
15378,357,5
15378,188,2
15378,310,6
15378,266,2
15378,341,2
15378,386,2
15378,153,2
15378,44,2
15378,362,2
15378,13,2
15378,393,2
15378,287,4
15378,108,3
15378,309,2
15378,30,2
15378,138,2
15378,380,3
15378,41,3
15378,251,3
15378,147,4
15378,332,4
15378,12,2
15378,191,2
15378,273,2
15378,200,5
15378,238,2
15378,151,3
15378,206,9
15378,230,4
15378,197,4
15378,376,3
15378,356,2
15378,130,4
15378,270,2
15378,61,2
15378,257,13
15378,277,8
15378,65,2
15378,84,2
15378,286,3
15378,2,3
15378,158,2
15378,198,3
15378,166,7
15378,25,2
15378,265,2
15378,187,4
15378,338,2
15378,24,2
15378,339,2
15378,370,3
15378,282,2
15378,300,3
15378,59,2
15378,118,6
15378,6,2
15378,319,2
15379,273,2
15379,1,2
15379,379,2
15379,337,2
15379,248,2
15379,3,2
15379,137,2
15379,344,2
15379,33,2
15379,202,2
15379,177,5
15379,250,2
15379,170,2
15379,108,3
15379,197,2
15379,310,2
15379,251,2
15379,261,2
15379,376,4
15379,332,2
15379,238,2
15379,383,2
15379,323,2
15379,154,2
15379,120,2
15379,130,2
15379,206,4
15379,200,2
15379,300,2
15379,287,2
15379,189,2
15379,46,2
15379,115,3
15379,99,2
15379,357,2
15379,36,2
15379,59,2
15379,187,2
15379,211,2
15379,246,2
15379,118,2
15379,107,2
15379,65,2
15379,277,2
15379,232,2
15379,79,2
15379,252,2
15379,285,2
15379,299,2
15379,122,2
15379,129,2
15380,198,2
15380,11,3
15380,53,3
15380,141,2
15380,187,3
15380,177,3
15380,170,2
15380,123,2
15380,166,11
15380,27,2
15380,61,2
15380,216,2
15380,5,3
15380,99,2
15380,215,2
15380,200,2
15380,147,3
15380,311,2
15380,230,5
15380,142,6
15380,257,5
15380,189,2
15381,197,5
15381,142,3
15381,33,3
15381,8,2
15381,117,2
15381,118,3
15381,27,2
15381,16,2
15381,279,2
15381,30,2
15381,285,2
15381,187,3
15381,2,3
15381,380,2
15381,243,2
15381,11,3
15381,305,4
15381,122,3
15381,154,2
15381,287,3
15381,177,3
15381,167,3
15381,137,2
15381,53,5
15381,344,2
15381,337,3
15381,1,2
15381,141,2
15381,198,2
15381,170,2
15381,233,2
15381,61,4
15381,29,2
15381,206,3
15381,216,3
15381,375,3
15381,5,3
15381,39,2
15381,298,3
15381,313,2
15381,215,2
15381,105,3
15381,318,2
15381,208,3
15381,200,3
15381,147,4
15381,139,2
15381,99,4
15381,311,3
15381,282,3
15381,270,3
15381,257,5
15381,277,3
15381,79,2
15381,166,8
15381,201,3
15381,94,2
15381,189,4
15381,60,4
15381,130,4
15381,46,4
15381,230,5
15381,123,2
15382,233,3
15382,170,3
15382,266,2
15382,271,2
15382,293,2
15382,30,4
15382,380,4
15382,154,4
15382,230,5
15382,282,11
15382,139,2
15382,178,3
15382,147,5
15382,310,2
15382,206,7
15382,197,3
15382,101,2
15382,376,4
15382,340,2
15382,357,2
15382,142,12
15382,163,3
15382,215,2
15382,167,4
15382,99,7
15382,255,2
15382,313,3
15382,375,2
15382,298,3
15382,39,3
15382,318,2
15382,5,6
15382,216,2
15382,130,4
15382,311,3
15382,208,5
15382,200,5
15382,307,3
15382,117,2
15382,383,2
15382,137,5
15382,243,2
15382,94,3
15382,287,8
15382,300,2
15382,181,2
15382,51,2
15382,261,2
15382,123,2
15382,79,3
15382,177,13
15382,152,3
15382,270,3
15382,61,3
15382,257,6
15382,277,6
15382,201,2
15382,118,3
15382,198,3
15382,50,2
15382,279,2
15382,2,4
15382,27,4
15382,16,4
15382,33,3
15382,344,4
15382,124,2
15382,337,2
15382,1,3
15382,141,4
15382,246,2
15382,53,3
15382,305,3
15382,11,3
15382,187,5
15382,285,5
15382,46,2
15382,60,3
15382,29,2
15382,122,5
15382,189,8
15383,305,2
15383,9,2
15383,122,2
15383,246,2
15383,308,2
15383,1,2
15383,52,2
15383,339,2
15383,189,2
15383,141,2
15383,99,4
15383,54,2
15383,166,2
15383,257,3
15383,187,2
15383,2,2
15383,356,2
15383,277,2
15383,287,2
15383,118,2
15383,59,2
15383,60,2
15383,84,2
15383,206,3
15383,300,2
15383,197,2
15383,310,2
15383,282,2
15383,200,2
15383,376,4
15383,12,2
15383,130,2
15383,261,2
15383,251,2
15383,230,2
15383,357,2
15383,248,2
15383,298,2
15383,157,2
15383,3,2
15383,344,2
15383,294,2
15383,243,2
15383,177,3
15383,115,2
15383,383,2
15383,380,2
15383,309,2
15383,108,2
15383,7,2
15384,137,2
15384,177,3
15384,320,2
15384,99,2
15384,376,2
15385,115,2
15386,302,2
15386,65,2
15386,99,3
15386,357,2
15386,154,4
15386,170,4
15386,258,2
15386,298,2
15386,108,3
15386,211,2
15386,310,2
15386,376,5
15386,282,2
15386,200,2
15386,273,2
15386,130,2
15386,252,2
15386,206,2
15386,115,2
15386,142,2
15386,36,2
15386,187,6
15386,295,2
15386,305,2
15386,291,2
15386,337,4
15386,46,2
15386,344,3
15386,33,2
15386,202,2
15386,120,3
15386,277,2
15386,76,3
15386,167,2
15386,245,2
15386,285,2
15386,118,3
15386,242,2
15386,300,2
15386,50,2
15386,16,4
15386,177,9
15387,230,4
15387,61,2
15387,117,2
15387,11,3
15387,99,3
15387,206,2
15387,33,2
15387,177,5
15387,380,2
15387,142,2
15387,344,2
15387,29,2
15387,5,2
15387,27,2
15387,189,3
15387,53,3
15387,1,2
15387,305,2
15387,123,2
15387,141,2
15387,257,5
15387,270,2
15387,187,2
15387,118,2
15387,287,2
15387,166,7
15388,331,3
15388,187,2
15388,230,2
15388,191,2
15388,138,2
15388,392,2
15388,111,2
15388,370,3
15388,257,2
15388,177,2
15388,307,2
15388,4,6
15389,331,2
15389,230,2
15389,89,2
15389,4,3
15390,147,3
15390,166,6
15390,257,3
15390,189,2
15390,5,3
15390,99,3
15390,311,2
15390,117,2
15390,29,2
15390,142,2
15390,11,2
15390,170,2
15390,215,2
15390,177,3
15390,53,2
15390,230,3
15391,257,2
15391,198,2
15391,53,2
15391,11,2
15391,177,2
15391,166,3
15391,230,2
15391,189,2
15392,326,2
15392,52,4
15392,380,2
15392,230,2
15392,111,4
15392,206,3
15392,295,2
15392,108,2
15392,386,3
15392,153,2
15392,44,2
15392,142,3
15392,197,2
15392,174,2
15392,138,2
15392,310,5
15392,166,2
15392,2,2
15392,257,8
15392,335,3
15392,385,2
15392,60,3
15392,54,3
15392,50,2
15392,287,2
15392,319,2
15392,300,3
15392,242,2
15392,118,3
15392,354,2
15392,187,6
15392,198,3
15392,286,3
15392,270,2
15392,277,4
15392,282,2
15392,376,4
15392,154,3
15392,337,3
15392,168,4
15392,289,3
15392,137,2
15392,298,2
15392,99,10
15392,239,2
15392,357,4
15392,130,4
15392,162,2
15392,28,2
15392,200,2
15392,294,2
15392,170,5
15392,370,2
15392,120,2
15392,1,3
15392,236,3
15392,167,3
15392,383,6
15392,157,4
15392,177,9
15392,243,2
15392,202,2
15392,141,3
15392,33,3
15392,116,4
15392,344,2
15392,151,2
15392,128,4
15392,305,5
15392,9,4
15392,122,2
15392,147,3
15393,115,2
15393,108,2
15393,166,2
15393,206,6
15393,177,5
15393,261,2
15393,248,2
15393,376,3
15393,99,2
15393,202,2
15394,115,2
15394,11,2
15394,376,3
15394,282,4
15394,139,2
15394,147,3
15394,200,4
15394,12,2
15394,130,3
15394,105,2
15394,5,3
15394,39,2
15394,332,2
15394,206,7
15394,293,2
15394,266,2
15394,341,2
15394,233,3
15394,142,5
15394,197,4
15394,108,2
15394,375,3
15394,46,3
15394,60,2
15394,230,2
15394,261,2
15394,30,3
15394,298,2
15394,310,3
15394,189,5
15394,154,2
15394,357,3
15394,246,2
15394,141,4
15394,16,5
15394,287,2
15394,300,2
15394,118,4
15394,0,2
15394,285,2
15394,187,4
15394,2,4
15394,61,5
15394,257,2
15394,122,2
15394,277,3
15394,166,11
15394,1,2
15394,337,5
15394,53,2
15394,248,2
15394,137,3
15394,344,3
15394,33,2
15394,177,4
15394,305,6
15394,380,2
15394,170,3
15394,79,2
15394,99,6
15395,376,2
15395,50,2
15395,177,2
15396,187,2
15396,198,3
15396,2,2
15396,270,2
15396,61,2
15396,257,3
15396,277,2
15396,79,2
15396,30,2
15396,197,2
15396,141,2
15396,16,2
15396,27,2
15396,11,3
15396,123,2
15396,122,2
15396,1,2
15396,337,2
15396,94,2
15396,137,2
15396,344,2
15396,53,3
15396,279,2
15396,243,2
15396,177,3
15396,167,2
15396,154,2
15396,170,2
15396,33,2
15396,380,2
15396,285,2
15396,305,2
15396,8,2
15396,147,2
15396,39,2
15396,298,2
15396,99,2
15396,313,2
15396,215,2
15396,105,2
15396,130,2
15396,318,2
15396,200,2
15396,5,2
15396,139,2
15396,311,2
15396,230,3
15396,282,2
15396,118,2
15396,287,2
15396,375,2
15396,216,2
15396,46,2
15396,206,2
15396,29,2
15396,189,3
15396,60,2
15396,201,2
15396,166,4
15396,208,2
15396,117,2
15396,233,2
15396,142,2
15397,50,3
15397,130,2
15397,105,2
15397,270,3
15397,66,2
15397,117,2
15397,209,4
15397,33,2
15397,177,2
15397,118,2
15397,344,2
15397,137,2
15397,206,2
15397,310,4
15398,239,2
15398,335,2
15398,380,3
15398,30,3
15398,307,4
15398,197,4
15398,277,6
15398,142,3
15398,52,4
15398,298,2
15398,108,3
15398,337,4
15398,50,4
15398,41,2
15398,187,7
15398,198,3
15398,2,2
15398,149,2
15398,152,5
15398,129,3
15398,232,4
15398,270,3
15398,257,4
15398,310,4
15398,379,2
15398,190,2
15398,116,3
15398,206,10
15398,7,2
15398,299,2
15398,383,5
15398,177,9
15398,323,3
15398,202,2
15398,65,3
15398,33,2
15398,45,2
15398,250,2
15398,305,5
15398,9,5
15398,224,6
15398,122,5
15398,236,2
15398,73,2
15398,141,2
15398,120,7
15398,1,5
15398,167,3
15398,170,2
15398,154,3
15398,178,3
15398,376,6
15398,251,3
15398,230,2
15398,246,4
15398,79,2
15398,94,5
15398,333,3
15398,213,2
15398,54,5
15398,189,6
15398,84,2
15398,46,4
15398,36,2
15398,163,2
15398,115,3
15398,339,2
15398,125,3
15398,225,2
15398,209,3
15398,211,2
15398,357,4
15398,238,2
15398,12,2
15398,330,3
15398,273,2
15398,200,3
15398,205,4
15398,222,2
15398,332,3
15398,130,4
15398,252,2
15398,215,4
15398,280,2
15398,60,4
15398,313,2
15398,166,2
15398,66,2
15398,148,2
15398,181,3
15398,59,3
15398,294,2
15398,99,12
15398,168,2
15398,248,2
15398,3,3
15398,137,2
15398,157,7
15398,214,2
15398,287,3
15398,344,4
15398,235,3
15398,340,3
15398,282,3
15398,169,3
15398,147,2
15398,381,3
15398,118,7
15398,107,2
15398,326,3
15398,300,4
15398,285,2
15399,108,2
15399,376,2
15399,115,2
15399,177,2
15399,248,2
15400,257,2
15400,277,2
15400,375,2
15400,166,4
15400,189,2
15400,60,2
15400,216,2
15400,230,2
15400,337,2
15400,61,2
15400,142,3
15400,197,2
15400,167,2
15400,157,2
15400,53,2
15400,187,3
15400,298,2
15401,257,5
15401,61,2
15401,2,2
15401,189,4
15401,5,3
15401,375,3
15401,29,2
15401,198,2
15401,170,3
15401,177,4
15401,33,2
15401,11,3
15401,166,28
15401,243,2
15401,130,2
15401,141,3
15401,137,3
15401,53,3
15401,1,2
15401,215,2
15401,27,2
15401,167,2
15401,187,2
15401,30,4
15401,313,2
15401,230,3
15401,282,6
15401,99,3
15401,147,5
15401,233,2
15401,208,5
15401,318,2
15401,206,4
15401,311,3
15401,142,11
15401,39,2
15401,287,7
15401,79,2
15401,216,2
15401,16,2
15401,200,2
15401,197,2
15401,123,2
15401,285,3
15402,122,7
15402,358,4
15402,204,2
15402,299,7
15402,296,3
15402,246,8
15402,52,11
15402,141,9
15402,31,5
15402,73,2
15402,193,4
15402,120,2
15402,1,15
15402,9,8
15402,281,8
15402,236,5
15402,26,3
15402,157,14
15402,62,2
15402,342,4
15402,371,2
15402,372,2
15402,168,4
15402,248,2
15402,3,6
15402,379,3
15402,239,7
15402,289,3
15402,294,3
15402,33,5
15402,116,6
15402,243,3
15402,46,6
15402,214,2
15402,110,2
15402,344,14
15402,307,2
15402,10,6
15402,118,30
15402,187,11
15402,60,5
15402,337,47
15402,351,2
15402,383,17
15402,308,2
15402,250,7
15402,177,18
15402,335,3
15402,30,2
15402,309,2
15402,199,3
15402,158,3
15402,319,2
15402,170,2
15402,16,7
15402,380,4
15402,323,19
15402,278,8
15402,326,3
15402,369,2
15402,189,13
15402,366,5
15402,0,3
15402,108,3
15402,197,17
15402,221,2
15402,300,5
15402,6,2
15402,25,2
15402,88,2
15402,287,3
15402,94,3
15402,54,8
15402,48,2
15402,59,5
15402,285,7
15402,291,5
15402,137,6
15402,111,11
15402,72,3
15402,39,2
15402,142,2
15402,190,3
15402,13,2
15402,44,2
15402,153,2
15402,386,5
15402,341,2
15402,155,3
15402,266,5
15402,332,7
15402,362,2
15402,192,2
15402,200,7
15402,393,2
15402,5,2
15402,115,2
15402,159,4
15402,230,4
15402,251,7
15402,311,2
15402,261,3
15402,376,6
15402,305,22
15402,282,12
15402,36,2
15402,41,10
15402,338,4
15402,147,6
15402,151,4
15402,265,2
15402,206,44
15402,367,2
15402,310,21
15402,139,2
15402,356,2
15402,2,5
15402,152,2
15402,7,20
15402,195,2
15402,191,5
15402,12,2
15402,318,3
15402,238,6
15402,130,10
15402,162,3
15402,150,2
15402,370,3
15402,321,5
15402,357,11
15402,211,16
15402,99,43
15402,209,3
15402,252,6
15402,215,3
15402,286,6
15402,28,3
15402,339,2
15402,129,3
15402,232,8
15402,270,5
15402,61,3
15402,257,16
15402,277,23
15402,273,5
15402,160,3
15402,65,4
15402,79,2
15402,84,4
15402,166,7
15402,245,5
15402,198,5
15402,174,2
15402,298,16
15402,4,2
15402,391,2
15403,166,4
15403,11,2
15403,53,2
15403,141,2
15403,189,2
15403,257,3
15403,187,2
15403,230,2
15404,96,2
15404,300,2
15404,287,2
15404,391,2
15404,46,4
15404,37,2
15404,7,2
15404,99,2
15404,211,5
15404,357,2
15404,303,2
15404,273,2
15404,238,4
15404,332,3
15404,338,2
15404,251,2
15404,206,2
15404,310,3
15404,13,2
15404,79,3
15404,166,3
15404,277,2
15404,59,2
15404,72,2
15404,252,2
15404,170,3
15404,197,3
15404,261,2
15404,383,2
15404,10,2
15404,177,3
15404,369,2
15404,342,2
15404,294,3
15404,344,2
15404,337,3
15404,154,3
15404,323,3
15404,246,2
15404,281,2
15404,379,2
15404,160,2
15404,187,2
15404,285,3
15404,232,2
15404,107,2
15404,118,3
15404,299,2
15404,122,2
15405,208,2
15405,139,2
15405,147,3
15405,200,3
15405,130,2
15405,318,2
15405,60,2
15405,189,2
15405,29,2
15405,105,2
15405,311,3
15405,270,2
15405,27,2
15405,233,2
15405,141,2
15405,198,2
15405,187,4
15405,285,2
15405,118,2
15405,8,2
15405,287,2
15405,94,2
15405,305,2
15405,279,2
15405,122,2
15405,2,2
15405,16,2
15405,1,2
15405,215,3
15405,11,2
