user,item,value
12671,318,4
12671,257,6
12671,288,2
12671,277,2
12671,214,5
12671,165,6
12671,379,2
12671,62,3
12671,52,2
12671,350,2
12671,31,9
12671,1,2
12671,20,3
12671,53,7
12671,120,8
12671,141,8
12671,237,3
12671,276,3
12671,358,6
12671,246,3
12671,122,2
12671,26,4
12671,186,2
12671,178,3
12671,193,16
12671,372,7
12671,168,3
12671,133,9
12671,11,6
12671,145,2
12671,160,9
12671,79,3
12671,84,3
12671,333,3
12671,378,13
12671,123,6
12671,245,9
12671,66,3
12671,75,5
12671,137,2
12671,169,3
12671,259,2
12671,45,6
12671,201,3
12671,23,2
12671,113,6
12671,83,4
12671,291,7
12671,3,5
12671,262,2
12671,190,3
12671,260,3
12671,131,3
12671,72,2
12671,328,3
12671,197,6
12671,14,3
12671,154,3
12671,175,4
12671,151,2
12671,203,9
12671,54,3
12671,117,3
12671,279,4
12671,373,3
12671,16,8
12671,27,5
12671,189,3
12671,353,3
12671,391,3
12671,126,2
12671,46,6
12671,224,4
12671,308,9
12671,42,3
12671,142,9
12671,179,2
12671,383,6
12671,55,3
12671,43,3
12671,82,5
12671,369,2
12671,199,3
12671,384,5
12671,176,2
12671,241,4
12671,307,9
12671,264,3
12671,344,5
12671,167,3
12671,250,8
12671,258,5
12671,170,12
12671,335,3
12671,30,4
12671,380,4
12671,112,2
12671,19,7
12671,368,2
12671,243,2
12671,36,7
12671,181,2
12671,96,3
12671,326,3
12671,254,3
12671,319,2
12671,56,2
12671,287,4
12671,13,6
12671,39,7
12671,242,6
12671,322,6
12671,41,3
12671,268,2
12671,282,2
12671,51,3
12671,324,11
12671,251,6
12671,144,3
12671,206,5
12671,216,4
12671,139,2
12671,8,3
12671,311,6
12671,59,14
12671,297,9
12671,375,4
12671,115,3
12671,334,2
12671,5,3
12671,364,3
12671,50,5
12671,225,2
12671,148,4
12671,158,4
12671,37,6
12671,285,2
12671,389,3
12671,381,4
12671,118,5
12671,347,3
12671,57,5
12671,78,2
12671,231,4
12671,107,6
12671,0,3
12671,345,3
12672,333,2
12672,84,2
12672,61,4
12672,79,4
12672,160,4
12672,201,2
12672,260,2
12672,277,3
12672,360,4
12672,152,5
12672,149,4
12672,356,2
12672,187,17
12672,148,2
12672,56,4
12672,308,2
12672,303,4
12672,129,16
12672,378,10
12672,158,2
12672,245,41
12672,59,27
12672,50,2
12672,297,2
12672,8,4
12672,242,4
12672,96,2
12672,326,2
12672,254,2
12672,319,3
12672,338,33
12672,169,4
12672,287,4
12672,88,2
12672,363,2
12672,53,3
12672,75,10
12672,66,2
12672,123,4
12672,304,4
12672,60,2
12672,252,39
12672,391,2
12672,46,10
12672,216,6
12672,36,9
12672,353,2
12672,115,2
12672,280,4
12672,375,6
12672,302,3
12672,322,4
12672,372,3
12672,39,28
12672,364,4
12672,5,2
12672,37,4
12672,298,2
12672,345,3
12672,95,4
12672,189,2
12672,27,2
12672,16,38
12672,24,2
12672,127,2
12672,318,6
12672,208,4
12672,336,4
12672,162,2
12672,330,4
12672,273,50
12672,150,4
12672,40,4
12672,365,5
12672,192,2
12672,332,9
12672,213,2
12672,357,13
12672,235,2
12672,98,8
12672,373,2
12672,238,33
12672,57,2
12672,321,2
12672,347,2
12672,344,5
12672,18,19
12672,124,6
12672,113,4
12672,83,4
12672,3,4
12672,133,4
12672,168,2
12672,11,4
12672,45,13
12672,291,6
12672,305,2
12672,26,4
12672,167,2
12672,144,2
12672,154,4
12672,90,4
12672,294,5
12672,244,2
12672,383,4
12672,23,3
12672,118,5
12672,120,4
12672,193,35
12672,177,2
12672,237,4
12672,141,6
12672,55,2
12672,369,2
12672,379,3
12672,165,4
12672,384,5
12672,114,2
12672,82,2
12672,31,17
12672,186,4
12672,246,2
12672,137,3
12672,19,6
12672,178,2
12672,1,3
12672,131,4
12672,250,48
12672,199,2
12672,197,9
12672,328,4
12672,307,6
12672,142,6
12672,117,2
12672,13,5
12672,30,4
12672,362,2
12672,241,2
12672,264,2
12672,147,3
12672,389,2
12672,107,6
12672,231,2
12672,385,2
12672,190,2
12672,14,4
12672,175,16
12672,285,35
12672,112,4
12672,173,2
12672,251,4
12672,311,4
12672,324,24
12672,282,3
12672,41,2
12672,139,5
12672,359,3
12672,261,2
12672,271,3
12672,380,3
12672,176,3
12672,258,2
12672,206,5
12672,203,4
12672,233,4
12672,155,2
12672,170,28
12673,84,8
12673,381,4
12673,345,3
12673,59,5
12673,297,8
12673,363,8
12673,104,2
12673,360,5
12673,356,4
12673,61,2
12673,277,2
12673,260,8
12673,201,6
12673,57,8
12673,160,11
12673,242,7
12673,257,4
12673,389,3
12673,347,8
12673,208,2
12673,318,5
12673,333,10
12673,127,2
12673,24,2
12673,273,14
12673,64,3
12673,118,12
12673,136,2
12673,187,3
12673,285,6
12673,107,3
12673,124,5
12673,210,2
12673,78,2
12673,0,3
12673,113,3
12673,123,5
12673,372,2
12673,66,10
12673,76,2
12673,83,3
12673,193,9
12673,141,7
12673,53,3
12673,353,10
12673,60,2
12673,3,8
12673,148,4
12673,27,10
12673,16,9
12673,373,10
12673,50,10
12673,279,4
12673,162,2
12673,308,8
12673,189,8
12673,245,12
12673,288,2
12673,350,4
12673,75,5
12673,152,12
12673,149,5
12673,286,2
12673,378,14
12673,56,2
12673,231,4
12673,133,7
12673,287,5
12673,1,2
12673,52,2
12673,62,4
12673,379,3
12673,165,6
12673,214,4
12673,158,4
12673,120,7
12673,234,2
12673,304,2
12673,40,5
12673,178,5
12673,224,4
12673,206,10
12673,144,8
12673,311,5
12673,142,13
12673,307,12
12673,328,2
12673,197,3
12673,344,10
12673,19,3
12673,264,3
12673,241,4
12673,176,2
12673,384,8
12673,244,8
12673,90,3
12673,271,2
12673,155,2
12673,276,3
12673,358,6
12673,132,4
12673,26,3
12673,23,4
12673,291,2
12673,11,5
12673,369,2
12673,330,11
12673,233,12
12673,117,10
12673,13,6
12673,362,2
12673,203,7
12673,44,3
12673,129,6
12673,270,3
12673,343,2
12673,31,3
12673,250,4
12673,115,8
12673,375,7
12673,36,2
12673,216,5
12673,46,5
12673,303,13
12673,150,3
12673,37,8
12673,252,6
12673,338,4
12673,147,2
12673,151,2
12673,365,10
12673,238,4
12673,51,4
12673,383,11
12673,139,2
12673,5,8
12673,332,6
12673,225,2
12673,170,10
12673,364,2
12673,380,4
12673,179,2
12673,175,2
12673,30,5
12673,167,8
12673,18,11
12673,173,2
12673,282,2
12673,95,5
12673,98,2
12673,39,5
12673,280,6
12673,125,4
12673,324,3
12673,322,3
12674,333,5
12674,84,5
12674,160,5
12674,260,5
12674,129,7
12674,61,2
12674,152,8
12674,149,4
12674,360,4
12674,13,3
12674,363,5
12674,277,3
12674,142,9
12674,1,3
12674,192,2
12674,83,4
12674,3,5
12674,133,4
12674,372,2
12674,379,2
12674,120,4
12674,193,7
12674,307,5
12674,141,4
12674,31,8
12674,358,9
12674,187,8
12674,59,13
12674,88,2
12674,324,8
12674,107,6
12674,246,2
12674,332,6
12674,338,5
12674,311,4
12674,75,2
12674,213,2
12674,147,5
12674,11,4
12674,139,5
12674,41,2
12674,282,3
12674,261,2
12674,117,5
12674,144,5
12674,206,8
12674,190,2
12674,244,5
12674,90,4
12674,271,3
12674,233,5
12674,203,4
12674,66,5
12674,245,10
12674,123,4
12674,378,5
12674,118,8
12674,347,5
12674,285,3
12674,26,4
12674,168,2
12674,305,2
12674,365,3
12674,298,2
12674,319,2
12674,273,15
12674,330,5
12674,150,4
12674,321,2
12674,252,3
12674,322,4
12674,235,2
12674,39,9
12674,46,7
12674,287,4
12674,50,5
12674,373,5
12674,16,10
12674,27,5
12674,189,5
12674,5,5
12674,353,5
12674,60,2
12674,216,4
12674,36,8
12674,375,4
12674,115,5
12674,37,5
12674,318,4
12674,303,4
12674,357,4
12674,40,4
12674,95,4
12674,291,5
12674,113,4
12674,137,2
12674,18,13
12674,344,8
12674,197,6
12674,199,2
12674,30,4
12674,175,3
12674,380,3
12674,23,3
12674,162,2
12674,250,9
12674,167,5
12674,170,9
12674,55,2
12674,98,2
12674,238,5
12674,383,5
12674,45,4
12674,57,5
12674,294,2
12674,242,4
12674,176,3
12674,384,7
12674,369,2
12674,114,2
12674,177,2
12674,19,6
12675,70,2
12675,178,2
12675,328,2
12675,14,2
12675,124,2
12675,343,2
12675,208,2
12675,127,2
12675,333,2
12675,152,2
12675,118,2
12675,304,2
12675,346,2
12675,60,2
12675,307,2
12675,66,2
12676,57,3
12676,75,2
12676,311,14
12676,125,2
12676,322,14
12676,39,17
12676,62,3
12676,5,3
12676,165,3
12676,279,2
12676,52,3
12676,364,2
12676,148,3
12676,167,3
12676,158,3
12676,383,3
12676,120,16
12676,154,2
12676,170,19
12676,179,2
12676,30,14
12676,242,14
12676,8,2
12676,297,7
12676,59,14
12676,345,2
12676,381,2
12676,287,14
12676,193,14
12676,31,14
12676,237,2
12676,150,14
12676,365,8
12676,318,14
12676,336,2
12676,162,3
12676,304,2
12676,330,3
12676,273,3
12676,40,16
12676,133,16
12676,332,14
12676,51,3
12676,141,17
12676,324,14
12676,206,3
12676,131,2
12676,224,2
12676,95,16
12676,303,22
12676,53,2
12676,98,2
12676,280,5
12676,90,14
12676,11,17
12676,26,14
12676,276,2
12676,144,3
12676,118,3
12676,244,3
12676,0,2
12676,13,3
12676,203,16
12676,44,2
12676,233,6
12676,270,3
12676,257,5
12676,260,3
12676,160,3
12676,4,2
12676,79,2
12676,84,3
12676,214,4
12676,378,8
12676,123,17
12676,245,3
12676,328,2
12676,307,5
12676,14,2
12676,169,2
12676,187,14
12676,363,3
12676,360,14
12676,286,3
12676,149,14
12676,152,3
12676,129,2
12676,347,3
12676,117,3
12676,142,17
12676,201,3
12676,197,14
12676,50,3
12676,308,7
12676,78,2
12676,373,3
12676,3,3
12676,107,14
12676,113,14
12676,124,2
12676,64,2
12676,18,17
12676,344,3
12676,19,14
12676,241,3
12676,384,3
12676,83,14
12676,115,3
12676,231,3
12676,37,3
12676,333,3
12676,66,3
12676,27,3
12676,189,3
12676,16,14
12676,46,14
12676,216,14
12676,375,14
12676,353,3
12677,344,4
12677,5,4
12677,124,3
12677,384,4
12677,383,4
12677,167,4
12677,307,4
12677,142,4
12677,273,4
12677,178,3
12677,206,4
12677,144,4
12677,343,3
12677,330,4
12677,208,3
12677,117,4
12677,3,4
12677,18,4
12677,233,4
12677,304,3
12677,328,3
12677,37,4
12677,244,4
12677,50,4
12677,60,3
12677,189,4
12677,353,4
12677,57,4
12677,27,4
12677,118,7
12677,378,4
12677,373,4
12677,152,7
12677,363,4
12677,245,4
12677,115,4
12677,66,7
12677,84,4
12677,160,4
12677,260,4
12677,333,7
12677,347,4
12678,385,2
12678,142,8
12678,231,4
12678,107,11
12678,285,5
12678,389,12
12678,169,5
12678,149,11
12678,104,3
12678,360,4
12678,64,7
12678,270,3
12678,156,11
12678,78,3
12678,187,14
12678,347,4
12678,155,3
12678,40,20
12678,311,4
12678,144,4
12678,206,4
12678,131,5
12678,224,12
12678,178,12
12678,244,7
12678,118,4
12678,266,11
12678,233,8
12678,44,7
12678,203,18
12678,13,4
12678,332,18
12678,365,7
12678,238,5
12678,262,11
12678,330,16
12678,333,4
12678,363,4
12678,372,19
12678,350,3
12678,133,24
12678,358,11
12678,288,3
12678,379,3
12678,53,7
12678,62,15
12678,120,12
12678,193,26
12678,141,4
12678,237,5
12678,276,7
12678,20,13
12678,251,13
12678,165,4
12678,31,25
12678,291,13
12678,132,3
12678,124,17
12678,0,7
12678,3,4
12678,113,11
12678,75,10
12678,66,4
12678,245,11
12678,273,29
12678,378,18
12678,79,5
12678,160,29
12678,259,11
12678,201,15
12678,260,4
12678,45,27
12678,23,6
12678,84,4
12678,324,25
12678,43,13
12678,268,11
12678,173,2
12678,175,6
12678,328,5
12678,307,16
12678,129,26
12678,117,4
12678,391,5
12678,353,4
12678,189,4
12678,51,15
12678,16,5
12678,373,4
12678,308,4
12678,279,12
12678,54,13
12678,258,16
12678,50,7
12678,335,13
12678,154,5
12678,197,5
12678,152,4
12678,14,5
12678,18,29
12678,344,4
12678,294,2
12678,264,12
12678,241,4
12678,384,4
12678,369,3
12678,82,16
12678,314,3
12678,383,16
12678,167,4
12678,250,24
12678,170,19
12678,148,4
12678,27,7
12678,56,3
12678,95,14
12678,357,14
12678,303,36
12678,304,5
12678,252,25
12678,158,4
12678,336,5
12678,115,4
12678,334,11
12678,42,13
12678,345,7
12678,381,12
12678,57,4
12678,151,3
12678,338,5
12678,98,5
12678,280,20
12678,195,11
12678,322,11
12678,125,12
12678,326,5
12678,96,5
12678,242,4
12678,8,5
12678,297,4
12678,126,11
12678,59,32
12678,254,5
12678,36,24
12678,7,3
12678,39,8
12678,225,3
12678,364,5
12678,5,4
12678,37,9
12678,46,6
12679,13,2
12679,273,4
12679,380,2
12679,139,4
12679,177,2
12679,369,2
12679,176,2
12679,193,2
12679,372,2
12679,1,2
12679,170,2
12679,291,4
12679,305,2
12679,23,2
12679,344,2
12679,61,2
12679,277,2
12679,152,2
12679,129,2
12679,147,4
12679,206,2
12679,261,2
12679,271,2
12679,282,2
12679,365,2
12679,192,2
12679,98,2
12679,39,2
12679,36,4
12679,60,2
12679,16,2
12679,59,2
12679,118,2
12679,245,2
12680,117,5
12680,127,2
12680,318,5
12680,95,7
12680,362,2
12680,13,2
12680,124,4
12680,214,2
12680,83,3
12680,3,5
12680,133,9
12680,372,2
12680,378,9
12680,53,4
12680,24,2
12680,113,3
12680,252,2
12680,280,6
12680,304,2
12680,162,4
12680,336,2
12680,115,3
12680,37,3
12680,5,3
12680,364,4
12680,225,2
12680,375,7
12680,39,5
12680,322,3
12680,125,2
12680,137,2
12680,203,9
12680,98,4
12680,357,2
12680,303,15
12680,321,2
12680,150,3
12680,165,4
12680,373,3
12680,52,4
12680,154,2
12680,250,4
12680,167,3
12680,383,5
12680,314,2
12680,384,5
12680,241,2
12680,380,2
12680,264,2
12680,170,9
12680,123,7
12680,216,5
12680,66,3
12680,75,4
12680,245,5
12680,234,2
12680,19,3
12680,18,8
12680,173,2
12680,179,2
12680,239,2
12680,46,5
12680,353,3
12680,189,3
12680,27,5
12680,16,5
12680,379,2
12680,279,2
12680,64,2
12680,344,3
12680,142,8
12680,307,5
12680,328,2
12680,221,2
12680,197,5
12680,14,2
12680,30,5
12680,62,2
12680,330,5
12680,144,3
12680,233,5
12680,242,7
12680,207,3
12680,319,2
12680,56,2
12680,158,2
12680,287,5
12680,347,3
12680,8,2
12680,285,4
12680,354,2
12680,148,2
12680,306,3
12680,360,5
12680,356,4
12680,286,2
12680,149,3
12680,132,4
12680,152,3
12680,297,4
12680,107,3
12680,44,2
12680,193,5
12680,141,5
12680,237,2
12680,276,2
12680,358,2
12680,1,2
12680,59,5
12680,78,3
12680,231,2
12680,31,5
12680,0,2
12680,345,2
12680,118,3
12680,57,3
12680,381,2
12680,210,2
12680,129,4
12680,120,5
12680,61,2
12680,273,5
12680,40,7
12680,238,2
12680,365,10
12680,332,5
12680,338,2
12680,51,2
12680,308,4
12680,270,2
12680,206,3
12680,131,2
12680,224,2
12680,178,2
12680,244,5
12680,90,3
12680,155,2
12680,311,5
12680,350,5
12680,324,5
12680,160,5
12680,50,5
12680,257,10
12680,260,3
12680,389,2
12680,4,2
12680,79,2
12680,84,3
12680,333,3
12680,201,4
12680,363,3
12680,104,2
12680,187,5
12680,26,3
12680,169,2
12680,45,2
12680,11,7
12680,23,4
12681,98,6
12681,122,3
12681,141,4
12681,225,3
12681,13,7
12681,60,3
12681,366,3
12681,308,7
12681,148,4
12681,158,4
12681,165,7
12681,214,3
12681,168,3
12681,124,6
12681,241,4
12681,351,3
12681,380,3
12681,280,3
12681,181,3
12681,297,7
12681,233,4
12681,336,3
12681,328,3
12681,343,3
12681,208,3
12681,127,3
12681,304,3
12681,205,3
12681,75,3
12681,66,3
12681,378,4
12681,365,4
12681,145,3
12681,152,6
12681,356,3
12681,57,3
12681,118,3
12681,231,4
12681,6,3
12681,333,3
12681,178,3
12682,160,2
12682,260,2
12682,61,2
12682,373,2
12682,129,3
12682,152,5
12682,363,2
12682,57,2
12682,347,2
12682,59,3
12682,50,2
12682,235,2
12682,139,5
12682,84,2
12682,107,2
12682,333,2
12682,353,2
12682,245,6
12682,330,2
12682,37,2
12682,98,2
12682,27,2
12682,189,2
12682,60,2
12682,378,2
12682,115,2
12682,36,5
12682,118,5
12682,16,3
12682,277,3
12682,252,2
12682,66,2
12682,5,2
12682,384,2
12682,23,3
12682,13,3
12682,18,2
12682,206,5
12682,307,2
12682,144,2
12682,238,2
12682,365,3
12682,271,3
12682,213,2
12682,338,2
12682,117,2
12682,142,2
12682,261,2
12682,282,3
12682,233,2
12682,147,3
12682,291,5
12682,192,2
12682,114,2
12682,250,4
12682,167,2
12682,383,2
12682,177,2
12682,369,2
12682,176,3
12682,380,3
12682,305,2
12682,344,5
12682,273,8
12682,3,2
12682,372,2
12682,1,3
12682,193,5
12682,244,2
12683,199,2
12683,177,2
12683,120,9
12683,55,2
12683,384,8
12683,383,6
12683,351,2
12683,176,3
12683,14,4
12683,264,3
12683,19,8
12683,294,2
12683,344,6
12683,18,12
12683,369,2
12683,197,8
12683,167,3
12683,241,7
12683,60,4
12683,186,2
12683,366,2
12683,372,3
12683,214,10
12683,165,12
12683,379,2
12683,61,2
12683,1,3
12683,250,8
12683,154,4
12683,170,8
12683,380,6
12683,112,2
12683,179,4
12683,175,4
12683,30,6
12683,83,6
12683,113,6
12683,124,12
12683,137,5
12683,27,5
12683,189,3
12683,270,5
12683,16,12
12683,152,11
12683,246,2
12683,122,3
12683,26,6
12683,260,3
12683,23,3
12683,66,5
12683,245,9
12683,123,6
12683,358,9
12683,378,16
12683,84,3
12683,79,4
12683,160,6
12683,75,7
12683,360,6
12683,307,8
12683,328,6
12683,168,4
12683,333,5
12683,129,9
12683,31,9
12683,141,13
12683,149,6
12683,291,6
12683,45,3
12683,11,6
12683,257,2
12683,356,8
12683,363,3
12683,187,9
12683,237,4
12683,88,2
12683,389,3
12683,285,3
12683,107,6
12683,6,2
12683,385,2
12683,277,3
12683,145,3
12683,193,11
12683,169,4
12683,133,8
12683,298,2
12683,231,7
12683,13,12
12683,203,8
12683,233,10
12683,142,9
12683,155,2
12683,271,3
12683,90,6
12683,244,6
12683,251,2
12683,178,5
12683,8,4
12683,190,2
12683,224,3
12683,59,14
12683,206,6
12683,144,3
12683,117,3
12683,131,4
12683,242,6
12683,46,10
12683,311,6
12683,365,12
12683,3,5
12683,181,3
12683,324,9
12683,282,3
12683,41,2
12683,139,5
12683,338,3
12683,147,3
12683,261,2
12683,332,10
12683,192,2
12683,238,3
12683,40,8
12683,273,16
12683,330,6
12683,162,2
12683,381,3
12683,57,6
12683,343,2
12683,56,2
12683,297,17
12683,357,3
12683,148,7
12683,50,5
12683,279,3
12683,308,17
12683,373,3
12683,319,5
12683,205,2
12683,303,8
12683,208,4
12683,96,2
12683,318,6
12683,127,5
12683,252,6
12683,150,6
12683,304,6
12683,370,3
12683,336,7
12683,347,3
12683,305,2
12683,287,6
12683,158,7
12683,118,8
12683,278,3
12683,95,8
12683,321,2
12683,98,14
12683,280,7
12683,125,3
12683,322,6
12683,39,8
12683,364,4
12683,353,3
12683,37,5
12683,391,2
12683,225,3
12683,5,3
12683,216,6
12683,36,7
12683,111,3
12683,115,3
12683,375,6
12684,107,4
12684,216,4
12684,59,4
12684,242,4
12684,287,4
12684,16,4
12684,187,4
12684,46,4
12684,375,4
12684,123,4
12684,322,4
12684,280,2
12684,95,4
12684,303,6
12684,150,4
12684,318,4
12684,40,4
12684,51,2
12684,149,4
12684,360,4
12684,39,6
12684,75,2
12684,193,4
12684,201,2
12684,332,4
12684,90,4
12684,203,4
12684,197,4
12684,30,4
12684,170,6
12684,19,4
12684,18,4
12684,311,4
12684,142,4
12684,133,4
12684,62,2
12684,120,4
12684,141,4
12684,31,4
12684,26,4
12684,11,4
12684,83,4
12684,113,4
12684,324,4
12685,322,5
12685,252,2
12685,345,2
12685,39,7
12685,37,4
12685,115,4
12685,46,7
12685,36,2
12685,216,7
12685,5,4
12685,150,5
12685,381,2
12685,125,2
12685,375,7
12685,280,2
12685,279,2
12685,303,9
12685,242,7
12685,207,2
12685,170,11
12685,158,3
12685,287,5
12685,148,3
12685,50,4
12685,118,8
12685,308,8
12685,373,4
12685,16,9
12685,27,4
12685,189,4
12685,60,2
12685,353,4
12685,95,5
12685,264,2
12685,160,6
12685,75,2
12685,285,4
12685,57,4
12685,389,2
12685,363,4
12685,306,2
12685,24,2
12685,107,5
12685,149,5
12685,129,4
12685,187,5
12685,360,7
12685,165,3
12685,250,2
12685,297,8
12685,152,8
12685,241,3
12685,231,3
12685,0,2
12685,66,6
12685,245,6
12685,123,9
12685,378,7
12685,333,6
12685,84,4
12685,78,3
12685,4,2
12685,260,4
12685,277,2
12685,257,9
12685,61,2
12685,270,2
12685,347,4
12685,201,4
12685,59,7
12685,319,2
12685,344,6
12685,52,4
12685,62,2
12685,379,2
12685,214,5
12685,53,2
12685,350,2
12685,1,2
12685,372,2
12685,3,4
12685,83,5
12685,113,5
12685,124,4
12685,137,2
12685,120,7
12685,133,7
12685,332,7
12685,193,9
12685,141,8
12685,19,5
12685,304,2
12685,238,2
12685,40,5
12685,273,6
12685,330,6
12685,365,11
12685,208,2
12685,11,9
12685,291,2
12685,23,2
12685,26,5
12685,358,2
12685,276,2
12685,318,7
12685,176,2
12685,31,5
12685,380,2
12685,147,2
12685,338,2
12685,139,2
12685,282,2
12685,64,2
12685,51,2
12685,167,4
12685,311,7
12685,206,6
12685,224,2
12685,178,4
12685,324,5
12685,384,6
12685,18,9
12685,144,4
12685,383,6
12685,343,2
12685,90,5
12685,173,2
12685,179,2
12685,244,4
12685,30,5
12685,197,5
12685,307,6
12685,142,11
12685,117,4
12685,328,2
12685,13,5
12685,362,2
12685,203,7
12685,44,2
12685,233,7
12685,271,2
12686,237,2
12686,26,3
12686,246,3
12686,358,3
12686,31,5
12686,305,2
12686,276,2
12686,23,3
12686,141,6
12686,52,2
12686,120,6
12686,20,2
12686,1,3
12686,186,2
12686,379,2
12686,165,5
12686,291,7
12686,177,2
12686,193,12
12686,45,4
12686,64,2
12686,53,2
12686,43,2
12686,3,6
12686,83,3
12686,113,3
12686,124,4
12686,137,2
12686,18,9
12686,168,3
12686,344,7
12686,19,6
12686,264,2
12686,241,3
12686,176,3
12686,384,6
12686,369,2
12686,114,2
12686,82,2
12686,294,2
12686,372,4
12686,214,3
12686,55,3
12686,199,3
12686,155,2
12686,250,9
12686,154,2
12686,170,7
12686,335,2
12686,258,2
12686,380,3
12686,112,2
12686,203,5
12686,167,4
12686,175,3
12686,14,2
12686,197,5
12686,72,2
12686,307,9
12686,142,7
12686,117,4
12686,30,3
12686,192,2
12686,133,5
12686,13,6
12686,44,2
12686,332,7
12686,271,3
12686,90,3
12686,244,4
12686,178,2
12686,190,3
12686,224,3
12686,131,2
12686,206,7
12686,144,4
12686,251,5
12686,311,3
12686,261,2
12686,324,5
12686,282,3
12686,41,3
12686,139,5
12686,338,2
12686,147,3
12686,233,7
12686,383,6
12686,213,2
12686,328,2
12686,50,4
12686,222,2
12686,238,4
12686,40,5
12686,273,13
12686,330,6
12686,162,3
12686,336,2
12686,208,2
12686,98,6
12686,280,2
12686,252,5
12686,150,3
12686,304,2
12686,321,3
12686,303,5
12686,357,2
12686,235,2
12686,95,5
12686,318,3
12686,125,3
12686,308,6
12686,42,2
12686,11,5
12686,66,4
12686,298,3
12686,39,5
12686,364,2
12686,37,7
12686,115,4
12686,375,3
12686,36,7
12686,322,3
12686,216,3
12686,46,3
12686,391,3
12686,353,4
12686,60,2
12686,189,4
12686,27,4
12686,16,6
12686,373,4
12686,127,2
12686,279,3
12686,5,4
12686,365,8
12686,287,3
12686,158,3
12686,56,2
12686,319,2
12686,254,2
12686,326,2
12686,96,3
12686,242,3
12686,8,2
12686,297,6
12686,59,12
12686,345,2
12686,381,3
12686,57,4
12686,118,7
12686,0,2
12686,231,3
12686,75,4
12686,54,2
12686,148,3
12686,107,5
12686,347,4
12686,169,2
12686,389,2
12686,363,4
12686,356,2
12686,149,3
12686,152,7
12686,129,8
12686,61,2
12686,88,3
12686,257,5
12686,360,3
12686,160,8
12686,277,3
12686,260,4
12686,245,10
12686,123,5
12686,187,5
12686,333,4
12686,84,4
12686,378,12
12686,79,2
12687,237,6
12687,1,3
12687,193,9
12687,280,6
12687,98,8
12687,299,11
12687,11,2
12687,45,3
12687,32,3
12687,120,2
12687,23,6
12687,358,5
12687,281,8
12687,31,3
12687,372,2
12687,141,7
12687,291,5
12687,246,2
12687,303,10
12687,330,10
12687,391,3
12687,353,4
12687,379,8
12687,165,9
12687,214,8
12687,95,5
12687,235,5
12687,321,2
12687,38,2
12687,52,2
12687,370,4
12687,304,6
12687,252,9
12687,127,2
12687,336,6
12687,162,7
12687,357,3
12687,9,2
12687,139,3
12687,348,2
12687,113,6
12687,124,10
12687,18,7
12687,344,7
12687,19,2
12687,273,15
12687,40,5
12687,3,4
12687,238,20
12687,365,15
12687,332,3
12687,213,5
12687,151,2
12687,338,18
12687,251,5
12687,383,8
12687,222,2
12687,147,3
12687,41,2
12687,5,4
12687,288,2
12687,282,3
12687,368,2
12687,324,3
12687,111,4
12687,36,3
12687,115,4
12687,37,7
12687,144,4
12687,133,5
12687,364,6
12687,39,9
12687,178,4
12687,190,2
12687,224,2
12687,131,6
12687,206,7
12687,168,2
12687,278,4
12687,260,4
12687,333,4
12687,114,5
12687,323,3
12687,27,7
12687,16,5
12687,308,15
12687,279,2
12687,50,7
12687,8,6
12687,148,7
12687,170,9
12687,158,7
12687,242,2
12687,264,4
12687,241,7
12687,176,3
12687,384,4
12687,287,2
12687,17,3
12687,154,6
12687,389,4
12687,270,5
12687,298,2
12687,125,2
12687,373,4
12687,297,15
12687,59,6
12687,345,2
12687,250,13
12687,381,2
12687,167,4
12687,57,4
12687,118,7
12687,347,4
12687,231,7
12687,107,8
12687,285,2
12687,55,2
12687,369,2
12687,314,3
12687,380,3
12687,245,8
12687,378,20
12687,169,6
12687,88,2
12687,187,3
12687,363,4
12687,356,6
12687,189,4
12687,286,5
12687,123,2
12687,129,8
12687,257,4
12687,277,3
12687,160,8
12687,79,6
12687,96,3
12687,152,7
12687,13,10
12687,84,4
12687,271,3
12687,244,13
12687,179,4
12687,75,2
12687,175,3
12687,199,2
12687,14,6
12687,328,6
12687,307,6
12687,173,2
12687,66,4
12687,117,4
12687,361,2
12687,203,5
12687,233,11
12687,155,2
12687,217,2
12687,142,4
12688,389,2
12688,354,2
12688,169,2
12688,187,5
12688,363,2
12688,53,4
12688,141,5
12688,214,3
12688,52,3
12688,379,2
12688,62,2
12688,239,2
12688,1,2
12688,120,5
12688,193,5
12688,285,4
12688,165,4
12688,107,3
12688,358,2
12688,210,2
12688,237,2
12688,245,4
12688,66,2
12688,75,4
12688,350,4
12688,372,2
12688,133,9
12688,231,2
12688,23,4
12688,26,3
12688,345,2
12688,59,5
12688,118,2
12688,347,2
12688,0,2
12688,78,3
12688,3,4
12688,276,2
12688,123,6
12688,132,4
12688,375,7
12688,304,2
12688,321,2
12688,303,15
12688,357,2
12688,95,7
12688,216,5
12688,27,4
12688,280,6
12688,98,4
12688,39,5
12688,225,2
12688,57,2
12688,5,2
12688,37,2
12688,115,2
12688,125,2
12688,31,5
12688,46,5
12688,297,5
12688,83,3
12688,322,3
12688,50,4
12688,189,2
12688,16,5
12688,373,2
12688,308,5
12688,158,2
12688,279,2
12688,353,2
12688,287,5
12688,56,2
12688,319,2
12688,207,2
12688,242,7
12688,8,2
12688,148,2
12688,378,8
12688,364,4
12688,252,2
12688,311,5
12688,144,2
12688,206,2
12688,131,2
